addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
59.0,el Bon Pastor,Biblioteques,1986-05-20T00:00:00,2024-11-04T12:09:23.323342
59.0,el Bon Pastor,Biblioteques municipals,1986-05-20T00:00:00,2024-11-04T12:09:23.323342
11.0,el Poble-sec,Biblioteques,1986-05-16T00:00:00,2023-11-20T13:48:08.156524
60.0,Sant Andreu,Sales d'estudi,2004-04-27T14:09:38,2024-11-13T14:46:29.598270
6.0,la Sagrada Família,Museus,1986-04-17T00:00:00,2024-04-05T14:59:10.564186
10.0,Sant Antoni,Arxius municipals,1996-04-25T00:00:00,2024-06-11T11:52:58.619837
40.0,Montbau,Biblioteques,1995-11-21T00:00:00,2023-02-01T16:52:19.273034
2.0,el Barri Gòtic,Museus,1985-03-20T00:00:00,2024-09-10T14:14:21.095485
2.0,el Barri Gòtic,Museus municipals,1985-03-20T00:00:00,2024-09-10T14:14:21.095485
8.0,l'Antiga Esquerra de l'Eixample,Museus,1984-05-30T00:00:00,2024-05-21T14:25:06.914009
1.0,el Raval,Biblioteques,1993-07-21T00:00:00,2021-08-03T09:01:55.331291
1.0,el Raval,Biblioteques municipals,1993-07-21T00:00:00,2021-08-03T09:01:55.331291
4.0,"Sant Pere, Santa Caterina i la Ribera",Biblioteques,1986-05-16T00:00:00,2023-02-01T17:02:55.509055
5.0,el Fort Pienc,Biblioteques,1998-04-15T00:00:00,2021-09-09T15:00:00.589781
2.0,el Barri Gòtic,Biblioteques,1986-05-20T00:00:00,2024-01-31T09:18:28.642114
12.0,la Marina del Prat Vermell,Biblioteques,1986-05-21T00:00:00,2022-09-17T04:24:43.144824
23.0,Sarrià,Biblioteques,2021-07-06T15:19:25.954878,2024-11-13T16:03:29.486793
23.0,Sarrià,Biblioteques municipals,2021-07-06T15:19:25.954878,2024-11-13T16:03:29.486793
23.0,Sarrià,Sales d'estudi,2021-07-06T15:19:25.954878,2024-11-13T16:03:29.486793
1.0,el Raval,Biblioteques,1986-05-16T00:00:00,2022-09-17T03:45:00.932009
8.0,l'Antiga Esquerra de l'Eixample,Biblioteques,1992-03-03T00:00:00,2022-09-17T04:23:08.954830
28.0,Vallcarca i els Penitents,Biblioteques,2011-06-28T16:38:59,2024-11-13T12:47:14.085266
28.0,Vallcarca i els Penitents,Biblioteques municipals,2011-06-28T16:38:59,2024-11-13T12:47:14.085266
28.0,Vallcarca i els Penitents,Sales d'estudi,2011-06-28T16:38:59,2024-11-13T12:47:14.085266
28.0,Vallcarca i els Penitents,WiFi BCN,2011-06-28T16:38:59,2024-11-13T12:47:14.085266
22.0,"Vallvidrera, el Tibidabo i les Planes",Museus,1984-05-30T00:00:00,2024-06-14T10:12:53.841321
22.0,"Vallvidrera, el Tibidabo i les Planes",Museus municipals,1984-05-30T00:00:00,2024-06-14T10:12:53.841321
21.0,Pedralbes,Biblioteques,1988-06-02T00:00:00,2024-03-13T10:13:19.263322
21.0,Pedralbes,Sales d'estudi,1988-06-02T00:00:00,2024-03-13T10:13:19.263322
1.0,el Raval,Museus,1994-12-20T00:00:00,2024-11-15T13:32:53.026753
1.0,el Raval,Museus municipals,1994-12-20T00:00:00,2024-11-15T13:32:53.026753
1.0,el Raval,WiFi BCN,1994-12-20T00:00:00,2024-11-15T13:32:53.026753
33.0,el Baix Guinardó,Sales d'estudi,2004-04-27T14:03:00,2024-10-24T12:28:08.563118
