addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
2,el Barri Gòtic,Restaurants,2018-06-27T09:54:44,2024-09-19T09:56:07.593447
18,Sants,Discoteques,1996-12-24T00:00:00,2022-09-17T05:27:35.832918
11,el Poble-sec,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:40:51.973687
11,el Poble-sec,Cocteleries,1996-09-18T00:00:00,2023-10-03T10:40:51.973687
11,el Poble-sec,Discoteques,1996-09-18T00:00:00,2023-10-03T10:40:51.973687
11,el Poble-sec,Xampanyeries,1996-09-18T00:00:00,2023-10-03T10:40:51.973687
11,el Poble-sec,Restaurants,1996-09-18T00:00:00,2023-10-03T10:40:51.973687
20,la Maternitat i Sant Ramon,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:42:54.883564
1,el Raval,Bars i pubs musicals,2003-05-20T11:49:08,2022-09-17T06:02:10.166383
7,la Dreta de l'Eixample,Karaokes,2018-07-19T09:44:15,2022-09-17T10:51:21.247515
7,la Dreta de l'Eixample,Restaurants,2018-07-19T09:44:15,2022-09-17T10:51:21.247515
6,la Sagrada Família,Bars i pubs musicals,1997-04-29T00:00:00,2022-09-17T05:31:28.367113
1,el Raval,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:03:18.433251
7,la Dreta de l'Eixample,Discoteques,1999-07-01T00:00:00,2023-09-27T11:01:42.512737
8,l'Antiga Esquerra de l'Eixample,Discoteques,1996-09-18T00:00:00,2023-10-03T10:17:07.762842
4,"Sant Pere, Santa Caterina i la Ribera",Bars i pubs musicals,1998-08-26T00:00:00,2022-09-17T05:42:30.348476
18,Sants,Discoteques,1996-09-18T00:00:00,2023-10-03T10:39:49.153444
18,Sants,Karaokes,1996-09-18T00:00:00,2023-10-03T10:39:49.153444
15,Hostafrancs,Bars i pubs musicals,2024-02-26T09:31:46.996269,2024-02-26T09:41:51.452271
15,Hostafrancs,Discoteques,2024-02-26T09:31:46.996269,2024-02-26T09:41:51.452271
8,l'Antiga Esquerra de l'Eixample,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:17:07.762842
7,la Dreta de l'Eixample,Cocteleries,1996-09-18T00:00:00,2023-10-03T10:16:03.628697
7,la Dreta de l'Eixample,Xampanyeries,1996-09-18T00:00:00,2023-10-03T10:16:03.628697
7,la Dreta de l'Eixample,Restaurants,1996-09-18T00:00:00,2023-10-03T10:16:03.628697
11,el Poble-sec,Bars i pubs musicals,2003-12-15T18:15:31,2022-09-17T06:06:54.221438
2,el Barri Gòtic,Bars i pubs musicals,1990-12-20T00:00:00,2022-09-17T04:11:24.449706
5,el Fort Pienc,Cocteleries,1998-03-28T00:00:00,2023-10-25T09:12:07.090426
5,el Fort Pienc,Xampanyeries,1998-03-28T00:00:00,2023-10-25T09:12:07.090426
5,el Fort Pienc,Restaurants,1998-03-28T00:00:00,2023-10-25T09:12:07.090426
19,les Corts,Bars i pubs musicals,1988-04-05T00:00:00,2022-09-17T04:36:58.266575
66,el Parc i la Llacuna del Poblenou,Bars i pubs musicals,2018-07-23T11:06:37,2022-09-17T10:51:30.125804
66,el Parc i la Llacuna del Poblenou,Discoteques,2018-07-23T11:06:37,2022-09-17T10:51:30.125804
7,la Dreta de l'Eixample,Cocteleries,1998-04-18T00:00:00,2023-10-03T10:15:17.286186
7,la Dreta de l'Eixample,Xampanyeries,1998-04-18T00:00:00,2023-10-03T10:15:17.286186
2,el Barri Gòtic,Restaurants,2015-02-13T17:27:52,2022-09-17T08:14:10.264939
7,la Dreta de l'Eixample,Restaurants,1998-04-18T00:00:00,2023-10-03T10:15:17.286186
7,la Dreta de l'Eixample,Bars i pubs musicals,1987-02-17T00:00:00,2022-09-17T04:29:01.848355
7,la Dreta de l'Eixample,Discoteques,1987-02-17T00:00:00,2022-09-17T04:29:01.848355
26,Sant Gervasi - Galvany,Discoteques,1996-09-17T00:00:00,2023-10-03T10:45:36.871064
26,Sant Gervasi - Galvany,Salons de ball,1996-09-17T00:00:00,2023-10-03T10:45:36.871064
1,el Raval,Bars i pubs musicals,1998-03-28T00:00:00,2023-10-03T10:02:43.974203
60,Sant Andreu,Bars i pubs musicals,2019-05-21T11:41:52,2022-09-17T11:03:33.747976
7,la Dreta de l'Eixample,Bars i pubs musicals,2018-02-06T14:13:09,2022-09-17T09:12:29.853457
8,l'Antiga Esquerra de l'Eixample,Cocteleries,2022-06-27T11:31:20.177904,2024-10-29T13:46:51.775290
