Codi_Barri,Nom_Barri,Any,Index_Gini
34,Can Baró,2016,30.6
34,Can Baró,2016,35.2
34,Can Baró,2016,32.3
34,Can Baró,2016,32.7
34,Can Baró,2016,35.9
34,Can Baró,2016,34.0
35,el Guinardó,2016,34.7
35,el Guinardó,2016,35.0
35,el Guinardó,2016,36.5
35,el Guinardó,2016,33.6
35,el Guinardó,2016,32.3
35,el Guinardó,2016,31.6
35,el Guinardó,2016,33.2
35,el Guinardó,2016,31.9
35,el Guinardó,2016,30.9
35,el Guinardó,2016,33.8
35,el Guinardó,2016,32.3
35,el Guinardó,2016,33.3
35,el Guinardó,2016,35.0
35,el Guinardó,2016,35.2
35,el Guinardó,2016,34.4
35,el Guinardó,2016,30.2
35,el Guinardó,2016,31.3
35,el Guinardó,2016,32.0
35,el Guinardó,2016,33.6
35,el Guinardó,2016,32.9
35,el Guinardó,2016,31.2
35,el Guinardó,2016,32.3
35,el Guinardó,2016,33.9
35,el Guinardó,2016,34.6
36,la Font d'en Fargues,2016,29.9
36,la Font d'en Fargues,2016,28.0
36,la Font d'en Fargues,2016,33.9
36,la Font d'en Fargues,2016,35.0
36,la Font d'en Fargues,2016,34.5
36,la Font d'en Fargues,2016,36.6
36,la Font d'en Fargues,2016,30.7
37,el Carmel,2016,30.6
37,el Carmel,2016,30.0
37,el Carmel,2016,28.0
37,el Carmel,2016,30.3
37,el Carmel,2016,26.6
37,el Carmel,2016,29.8
37,el Carmel,2016,30.5
37,el Carmel,2016,30.2
37,el Carmel,2016,28.9
37,el Carmel,2016,28.3
37,el Carmel,2016,28.5
37,el Carmel,2016,33.1
37,el Carmel,2016,29.5
37,el Carmel,2016,30.6
37,el Carmel,2016,29.7
37,el Carmel,2016,31.9
37,el Carmel,2016,31.1
37,el Carmel,2016,30.1
37,el Carmel,2016,29.6
37,el Carmel,2016,28.5
37,el Carmel,2016,28.7
37,el Carmel,2016,29.4
38,la Teixonera,2016,27.4
38,la Teixonera,2016,30.5
38,la Teixonera,2016,30.0
38,la Teixonera,2016,32.2
38,la Teixonera,2016,28.3
38,la Teixonera,2016,32.7
38,la Teixonera,2016,30.7
38,la Teixonera,2016,34.2
39,Sant Genís dels Agudells,2016,32.9
39,Sant Genís dels Agudells,2016,31.1
39,Sant Genís dels Agudells,2016,30.7
39,Sant Genís dels Agudells,2016,30.0
39,Sant Genís dels Agudells,2016,29.5
40,Montbau,2016,29.0
40,Montbau,2016,29.4
40,Montbau,2016,29.5
40,Montbau,2016,32.2
41,la Vall d'Hebron,2016,29.7
41,la Vall d'Hebron,2016,27.6
41,la Vall d'Hebron,2016,28.4
41,la Vall d'Hebron,2016,28.3
42,la Clota,2016,30.8
43,Horta,2016,35.5
43,Horta,2016,30.7
43,Horta,2016,28.6
43,Horta,2016,31.7
43,Horta,2016,29.8
43,Horta,2016,30.2
43,Horta,2016,29.5
43,Horta,2016,31.0
43,Horta,2016,30.3
43,Horta,2016,28.5
43,Horta,2016,27.9
43,Horta,2016,30.3
43,Horta,2016,29.9
43,Horta,2016,26.7
43,Horta,2016,37.3
43,Horta,2016,30.3
43,Horta,2016,29.9
43,Horta,2016,33.5
43,Horta,2016,31.5
43,Horta,2016,32.1
43,Horta,2016,31.7
44,Vilapicina i la Torre Llobeta,2016,29.2
44,Vilapicina i la Torre Llobeta,2016,29.2
44,Vilapicina i la Torre Llobeta,2016,31.2
44,Vilapicina i la Torre Llobeta,2016,32.5
44,Vilapicina i la Torre Llobeta,2016,31.3
44,Vilapicina i la Torre Llobeta,2016,33.2
44,Vilapicina i la Torre Llobeta,2016,29.5
44,Vilapicina i la Torre Llobeta,2016,31.5
44,Vilapicina i la Torre Llobeta,2016,28.5
44,Vilapicina i la Torre Llobeta,2016,30.1
44,Vilapicina i la Torre Llobeta,2016,29.2
44,Vilapicina i la Torre Llobeta,2016,27.9
44,Vilapicina i la Torre Llobeta,2016,32.6
44,Vilapicina i la Torre Llobeta,2016,31.7
44,Vilapicina i la Torre Llobeta,2016,31.7
48,la Guineueta,2016,26.9
44,Vilapicina i la Torre Llobeta,2016,33.8
44,Vilapicina i la Torre Llobeta,2016,31.9
44,Vilapicina i la Torre Llobeta,2016,30.8
44,Vilapicina i la Torre Llobeta,2016,34.1
45,Porta,2016,31.8
45,Porta,2016,32.3
45,Porta,2016,30.3
45,Porta,2016,33.0
45,Porta,2016,30.7
45,Porta,2016,29.5
45,Porta,2016,31.2
45,Porta,2016,29.2
45,Porta,2016,29.2
45,Porta,2016,34.1
45,Porta,2016,30.3
45,Porta,2016,27.8
45,Porta,2016,27.7
45,Porta,2016,30.2
45,Porta,2016,30.6
45,Porta,2016,33.1
45,Porta,2016,29.9
45,Porta,2016,33.0
46,el Turó de la Peira,2016,32.1
46,el Turó de la Peira,2016,31.9
46,el Turó de la Peira,2016,30.5
46,el Turó de la Peira,2016,33.1
46,el Turó de la Peira,2016,30.7
46,el Turó de la Peira,2016,31.9
46,el Turó de la Peira,2016,32.1
46,el Turó de la Peira,2016,31.8
46,el Turó de la Peira,2016,31.2
46,el Turó de la Peira,2016,31.1
47,Can Peguera,2016,34.6
47,Can Peguera,2016,33.2
48,la Guineueta,2016,27.5
48,la Guineueta,2016,25.1
48,la Guineueta,2016,26.9
48,la Guineueta,2016,26.4
48,la Guineueta,2016,26.8
48,la Guineueta,2016,27.4
48,la Guineueta,2016,26.6
48,la Guineueta,2016,26.3
48,la Guineueta,2016,26.9
49,Canyelles,2016,27.3
49,Canyelles,2016,25.8
49,Canyelles,2016,25.1
49,Canyelles,2016,24.3
49,Canyelles,2016,25.8
50,les Roquetes,2016,36.0
50,les Roquetes,2016,34.2
50,les Roquetes,2016,27.7
50,les Roquetes,2016,29.8
50,les Roquetes,2016,32.3
50,les Roquetes,2016,31.7
50,les Roquetes,2016,29.8
50,les Roquetes,2016,30.8
50,les Roquetes,2016,31.3
50,les Roquetes,2016,36.4
51,Verdun,2016,30.9
51,Verdun,2016,28.3
51,Verdun,2016,33.7
51,Verdun,2016,32.9
51,Verdun,2016,33.3
51,Verdun,2016,29.5
51,Verdun,2016,33.9
51,Verdun,2016,30.9
52,la Prosperitat,2016,32.5
52,la Prosperitat,2016,27.0
52,la Prosperitat,2016,31.5
52,la Prosperitat,2016,31.2
52,la Prosperitat,2016,32.9
52,la Prosperitat,2016,29.8
52,la Prosperitat,2016,32.9
52,la Prosperitat,2016,31.1
52,la Prosperitat,2016,28.1
52,la Prosperitat,2016,29.4
52,la Prosperitat,2016,29.7
52,la Prosperitat,2016,27.2
52,la Prosperitat,2016,24.3
52,la Prosperitat,2016,30.5
52,la Prosperitat,2016,31.2
52,la Prosperitat,2016,29.9
52,la Prosperitat,2016,31.1
52,la Prosperitat,2016,28.5
52,la Prosperitat,2016,29.6
52,la Prosperitat,2016,31.3
53,la Trinitat Nova,2016,30.6
53,la Trinitat Nova,2016,31.2
53,la Trinitat Nova,2016,33.0
53,la Trinitat Nova,2016,31.6
53,la Trinitat Nova,2016,30.6
54,Torre Baró,2016,34.9
54,Torre Baró,2016,29.6
55,Ciutat Meridiana,2016,35.5
55,Ciutat Meridiana,2016,33.4
55,Ciutat Meridiana,2016,35.1
55,Ciutat Meridiana,2016,33.4
55,Ciutat Meridiana,2016,32.5
55,Ciutat Meridiana,2016,34.8
56,Vallbona,2016,32.3
48,la Guineueta,2016,25.9
57,la Trinitat Vella,2016,35.2
57,la Trinitat Vella,2016,34.0
57,la Trinitat Vella,2016,30.7
57,la Trinitat Vella,2016,32.3
57,la Trinitat Vella,2016,31.3
58,Baró de Viver,2016,32.3
58,Baró de Viver,2016,32.1
59,el Bon Pastor,2016,26.5
59,el Bon Pastor,2016,30.2
59,el Bon Pastor,2016,27.8
59,el Bon Pastor,2016,32.5
59,el Bon Pastor,2016,32.4
59,el Bon Pastor,2016,32.8
59,el Bon Pastor,2016,29.3
60,Sant Andreu,2016,25.1
60,Sant Andreu,2016,28.5
60,Sant Andreu,2016,25.9
60,Sant Andreu,2016,25.7
60,Sant Andreu,2016,28.1
60,Sant Andreu,2016,28.8
60,Sant Andreu,2016,30.4
60,Sant Andreu,2016,29.0
60,Sant Andreu,2016,28.2
60,Sant Andreu,2016,30.9
60,Sant Andreu,2016,28.8
60,Sant Andreu,2016,26.8
60,Sant Andreu,2016,23.5
60,Sant Andreu,2016,25.9
60,Sant Andreu,2016,25.4
60,Sant Andreu,2016,28.2
60,Sant Andreu,2016,32.4
60,Sant Andreu,2016,29.3
60,Sant Andreu,2016,29.6
60,Sant Andreu,2016,29.8
60,Sant Andreu,2016,27.0
60,Sant Andreu,2016,30.2
60,Sant Andreu,2016,29.0
60,Sant Andreu,2016,29.6
60,Sant Andreu,2016,30.5
60,Sant Andreu,2016,28.5
60,Sant Andreu,2016,30.4
60,Sant Andreu,2016,29.3
60,Sant Andreu,2016,30.6
60,Sant Andreu,2016,29.4
60,Sant Andreu,2016,27.8
60,Sant Andreu,2016,32.1
60,Sant Andreu,2016,30.0
60,Sant Andreu,2016,32.3
60,Sant Andreu,2016,33.3
60,Sant Andreu,2016,32.2
60,Sant Andreu,2016,28.4
60,Sant Andreu,2016,31.0
60,Sant Andreu,2016,30.1
61,la Sagrera,2016,31.4
61,la Sagrera,2016,28.3
61,la Sagrera,2016,32.2
61,la Sagrera,2016,34.5
61,la Sagrera,2016,30.9
61,la Sagrera,2016,27.4
61,la Sagrera,2016,28.3
61,la Sagrera,2016,29.9
61,la Sagrera,2016,28.1
61,la Sagrera,2016,29.7
61,la Sagrera,2016,29.5
61,la Sagrera,2016,29.7
61,la Sagrera,2016,30.7
61,la Sagrera,2016,29.3
61,la Sagrera,2016,28.7
61,la Sagrera,2016,33.1
61,la Sagrera,2016,32.2
61,la Sagrera,2016,30.9
61,la Sagrera,2016,31.8
62,el Congrés i els Indians,2016,27.1
62,el Congrés i els Indians,2016,32.8
62,el Congrés i els Indians,2016,28.2
62,el Congrés i els Indians,2016,28.6
62,el Congrés i els Indians,2016,32.2
62,el Congrés i els Indians,2016,34.5
62,el Congrés i els Indians,2016,32.2
62,el Congrés i els Indians,2016,33.2
62,el Congrés i els Indians,2016,34.1
63,Navas,2016,31.3
63,Navas,2016,33.5
63,Navas,2016,31.8
63,Navas,2016,31.8
63,Navas,2016,28.3
63,Navas,2016,32.3
63,Navas,2016,30.8
63,Navas,2016,31.8
63,Navas,2016,31.5
63,Navas,2016,29.6
63,Navas,2016,28.7
63,Navas,2016,32.3
63,Navas,2016,32.7
61,la Sagrera,2016,29.9
64,Camp de l'Arpa del Clot,2016,33.0
64,Camp de l'Arpa del Clot,2016,31.1
64,Camp de l'Arpa del Clot,2016,34.3
64,Camp de l'Arpa del Clot,2016,29.5
64,Camp de l'Arpa del Clot,2016,34.3
64,Camp de l'Arpa del Clot,2016,33.1
64,Camp de l'Arpa del Clot,2016,30.1
72,Sant Martí de Provençals,2016,28.6
64,Camp de l'Arpa del Clot,2016,35.1
64,Camp de l'Arpa del Clot,2016,34.0
64,Camp de l'Arpa del Clot,2016,32.8
64,Camp de l'Arpa del Clot,2016,33.9
64,Camp de l'Arpa del Clot,2016,34.6
64,Camp de l'Arpa del Clot,2016,31.6
64,Camp de l'Arpa del Clot,2016,34.8
64,Camp de l'Arpa del Clot,2016,34.2
64,Camp de l'Arpa del Clot,2016,31.2
64,Camp de l'Arpa del Clot,2016,34.5
64,Camp de l'Arpa del Clot,2016,33.9
64,Camp de l'Arpa del Clot,2016,30.5
64,Camp de l'Arpa del Clot,2016,30.4
64,Camp de l'Arpa del Clot,2016,32.8
64,Camp de l'Arpa del Clot,2016,31.9
64,Camp de l'Arpa del Clot,2016,31.6
64,Camp de l'Arpa del Clot,2016,32.1
64,Camp de l'Arpa del Clot,2016,33.5
65,el Clot,2016,33.9
65,el Clot,2016,31.1
65,el Clot,2016,32.9
65,el Clot,2016,31.2
65,el Clot,2016,30.2
65,el Clot,2016,32.3
65,el Clot,2016,31.3
65,el Clot,2016,27.5
65,el Clot,2016,30.4
65,el Clot,2016,29.2
65,el Clot,2016,29.1
65,el Clot,2016,29.7
65,el Clot,2016,31.9
65,el Clot,2016,34.2
65,el Clot,2016,35.5
65,el Clot,2016,35.1
66,el Parc i la Llacuna del Poblenou,2016,33.1
66,el Parc i la Llacuna del Poblenou,2016,37.2
66,el Parc i la Llacuna del Poblenou,2016,32.1
66,el Parc i la Llacuna del Poblenou,2016,31.6
66,el Parc i la Llacuna del Poblenou,2016,33.1
66,el Parc i la Llacuna del Poblenou,2016,32.3
66,el Parc i la Llacuna del Poblenou,2016,33.4
66,el Parc i la Llacuna del Poblenou,2016,33.1
66,el Parc i la Llacuna del Poblenou,2016,31.8
67,la Vila Olímpica del Poblenou,2016,32.4
67,la Vila Olímpica del Poblenou,2016,33.9
67,la Vila Olímpica del Poblenou,2016,33.6
67,la Vila Olímpica del Poblenou,2016,35.7
67,la Vila Olímpica del Poblenou,2016,34.7
68,el Poblenou,2016,37.4
68,el Poblenou,2016,34.0
68,el Poblenou,2016,30.6
68,el Poblenou,2016,35.2
68,el Poblenou,2016,37.2
68,el Poblenou,2016,31.5
68,el Poblenou,2016,33.1
68,el Poblenou,2016,30.0
68,el Poblenou,2016,33.0
68,el Poblenou,2016,33.3
68,el Poblenou,2016,34.5
68,el Poblenou,2016,31.7
68,el Poblenou,2016,31.9
68,el Poblenou,2016,37.6
68,el Poblenou,2016,33.1
68,el Poblenou,2016,28.5
68,el Poblenou,2016,33.3
68,el Poblenou,2016,28.7
68,el Poblenou,2016,33.0
68,el Poblenou,2016,31.3
69,Diagonal Mar i el Front Marítim del Poblenou,2016,31.3
69,Diagonal Mar i el Front Marítim del Poblenou,2016,30.8
69,Diagonal Mar i el Front Marítim del Poblenou,2016,33.3
69,Diagonal Mar i el Front Marítim del Poblenou,2016,31.9
69,Diagonal Mar i el Front Marítim del Poblenou,2016,46.0
70,el Besòs i el Maresme,2016,33.5
70,el Besòs i el Maresme,2016,32.0
70,el Besòs i el Maresme,2016,33.1
70,el Besòs i el Maresme,2016,30.3
70,el Besòs i el Maresme,2016,33.6
70,el Besòs i el Maresme,2016,33.3
70,el Besòs i el Maresme,2016,31.7
70,el Besòs i el Maresme,2016,27.3
70,el Besòs i el Maresme,2016,34.6
70,el Besòs i el Maresme,2016,30.6
70,el Besòs i el Maresme,2016,28.9
70,el Besòs i el Maresme,2016,27.6
70,el Besòs i el Maresme,2016,27.8
71,Provençals del Poblenou,2016,37.7
71,Provençals del Poblenou,2016,34.1
71,Provençals del Poblenou,2016,31.9
71,Provençals del Poblenou,2016,33.3
71,Provençals del Poblenou,2016,28.5
71,Provençals del Poblenou,2016,33.1
71,Provençals del Poblenou,2016,30.2
71,Provençals del Poblenou,2016,35.2
71,Provençals del Poblenou,2016,29.0
71,Provençals del Poblenou,2016,24.9
71,Provençals del Poblenou,2016,26.4
72,Sant Martí de Provençals,2016,28.6
72,Sant Martí de Provençals,2016,27.2
72,Sant Martí de Provençals,2016,28.4
72,Sant Martí de Provençals,2016,26.5
72,Sant Martí de Provençals,2016,25.8
72,Sant Martí de Provençals,2016,28.6
72,Sant Martí de Provençals,2016,29.2
72,Sant Martí de Provençals,2016,28.6
72,Sant Martí de Provençals,2016,31.8
72,Sant Martí de Provençals,2016,26.9
72,Sant Martí de Provençals,2016,29.2
72,Sant Martí de Provençals,2016,28.1
72,Sant Martí de Provençals,2016,27.1
72,Sant Martí de Provençals,2016,28.8
72,Sant Martí de Provençals,2016,30.6
72,Sant Martí de Provençals,2016,27.9
72,Sant Martí de Provençals,2016,27.6
73,la Verneda i la Pau,2016,30.6
73,la Verneda i la Pau,2016,28.8
73,la Verneda i la Pau,2016,27.2
73,la Verneda i la Pau,2016,27.1
73,la Verneda i la Pau,2016,28.5
73,la Verneda i la Pau,2016,28.1
73,la Verneda i la Pau,2016,24.2
73,la Verneda i la Pau,2016,28.0
73,la Verneda i la Pau,2016,26.6
73,la Verneda i la Pau,2016,27.3
73,la Verneda i la Pau,2016,28.5
73,la Verneda i la Pau,2016,27.5
73,la Verneda i la Pau,2016,28.5
73,la Verneda i la Pau,2016,27.1
73,la Verneda i la Pau,2016,30.9
73,la Verneda i la Pau,2016,29.3
73,la Verneda i la Pau,2016,29.9
73,la Verneda i la Pau,2016,29.4
73,la Verneda i la Pau,2016,28.9
73,la Verneda i la Pau,2016,28.3
73,la Verneda i la Pau,2016,31.0
65,el Clot,2016,28.7
69,Diagonal Mar i el Front Marítim del Poblenou,2016,28.9
69,Diagonal Mar i el Front Marítim del Poblenou,2016,25.9
71,Provençals del Poblenou,2016,25.9
1,el Raval,2015,36.5
1,el Raval,2015,40.4
1,el Raval,2015,38.4
1,el Raval,2015,40.4
1,el Raval,2015,38.6
1,el Raval,2015,40.5
1,el Raval,2015,40.1
1,el Raval,2015,36.1
1,el Raval,2015,36.8
1,el Raval,2015,35.5
1,el Raval,2015,35.3
1,el Raval,2015,35.3
1,el Raval,2015,33.7
1,el Raval,2015,32.4
1,el Raval,2015,36.6
1,el Raval,2015,29.5
1,el Raval,2015,31.4
1,el Raval,2015,33.3
1,el Raval,2015,36.4
1,el Raval,2015,38.0
1,el Raval,2015,37.9
2,el Gòtic,2015,41.0
2,el Gòtic,2015,37.4
2,el Gòtic,2015,40.8
2,el Gòtic,2015,-
2,el Gòtic,2015,40.3
2,el Gòtic,2015,39.9
2,el Gòtic,2015,43.8
2,el Gòtic,2015,41.2
2,el Gòtic,2015,44.3
3,la Barceloneta,2015,38.1
3,la Barceloneta,2015,34.4
3,la Barceloneta,2015,36.2
3,la Barceloneta,2015,35.3
3,la Barceloneta,2015,33.0
3,la Barceloneta,2015,33.9
3,la Barceloneta,2015,37.7
3,la Barceloneta,2015,31.6
3,la Barceloneta,2015,37.6
3,la Barceloneta,2015,36.2
3,la Barceloneta,2015,30.5
4,"Sant Pere, Santa Caterina i la Ribera",2015,41.6
4,"Sant Pere, Santa Caterina i la Ribera",2015,41.7
4,"Sant Pere, Santa Caterina i la Ribera",2015,41.0
4,"Sant Pere, Santa Caterina i la Ribera",2015,38.6
4,"Sant Pere, Santa Caterina i la Ribera",2015,38.5
4,"Sant Pere, Santa Caterina i la Ribera",2015,38.5
4,"Sant Pere, Santa Caterina i la Ribera",2015,39.3
4,"Sant Pere, Santa Caterina i la Ribera",2015,40.4
4,"Sant Pere, Santa Caterina i la Ribera",2015,38.0
4,"Sant Pere, Santa Caterina i la Ribera",2015,41.8
4,"Sant Pere, Santa Caterina i la Ribera",2015,38.6
4,"Sant Pere, Santa Caterina i la Ribera",2015,39.9
4,"Sant Pere, Santa Caterina i la Ribera",2015,35.8
5,el Fort Pienc,2015,35.4
5,el Fort Pienc,2015,38.4
5,el Fort Pienc,2015,31.3
5,el Fort Pienc,2015,32.8
5,el Fort Pienc,2015,33.7
5,el Fort Pienc,2015,33.4
5,el Fort Pienc,2015,34.4
5,el Fort Pienc,2015,34.4
5,el Fort Pienc,2015,34.8
5,el Fort Pienc,2015,31.2
5,el Fort Pienc,2015,31.3
5,el Fort Pienc,2015,33.9
5,el Fort Pienc,2015,37.4
5,el Fort Pienc,2015,33.6
5,el Fort Pienc,2015,35.8
5,el Fort Pienc,2015,33.5
5,el Fort Pienc,2015,33.2
5,el Fort Pienc,2015,32.7
5,el Fort Pienc,2015,33.6
5,el Fort Pienc,2015,35.6
6,la Sagrada Família,2015,31.1
6,la Sagrada Família,2015,38.5
6,la Sagrada Família,2015,30.9
6,la Sagrada Família,2015,37.1
6,la Sagrada Família,2015,36.0
6,la Sagrada Família,2015,36.5
6,la Sagrada Família,2015,32.6
6,la Sagrada Família,2015,35.3
6,la Sagrada Família,2015,30.9
6,la Sagrada Família,2015,30.8
6,la Sagrada Família,2015,29.9
6,la Sagrada Família,2015,32.2
6,la Sagrada Família,2015,30.6
6,la Sagrada Família,2015,34.7
6,la Sagrada Família,2015,35.1
6,la Sagrada Família,2015,33.8
6,la Sagrada Família,2015,31.9
6,la Sagrada Família,2015,32.3
6,la Sagrada Família,2015,34.8
6,la Sagrada Família,2015,36.7
6,la Sagrada Família,2015,33.0
6,la Sagrada Família,2015,32.2
6,la Sagrada Família,2015,33.0
6,la Sagrada Família,2015,35.8
6,la Sagrada Família,2015,34.7
6,la Sagrada Família,2015,32.9
6,la Sagrada Família,2015,34.0
6,la Sagrada Família,2015,35.2
6,la Sagrada Família,2015,37.1
6,la Sagrada Família,2015,34.2
6,la Sagrada Família,2015,36.4
6,la Sagrada Família,2015,36.6
6,la Sagrada Família,2015,37.4
6,la Sagrada Família,2015,33.4
7,la Dreta de l'Eixample,2015,36.8
7,la Dreta de l'Eixample,2015,34.0
7,la Dreta de l'Eixample,2015,35.4
7,la Dreta de l'Eixample,2015,33.9
7,la Dreta de l'Eixample,2015,36.2
7,la Dreta de l'Eixample,2015,32.8
7,la Dreta de l'Eixample,2015,35.8
7,la Dreta de l'Eixample,2015,37.6
7,la Dreta de l'Eixample,2015,39.4
7,la Dreta de l'Eixample,2015,36.1
7,la Dreta de l'Eixample,2015,37.1
7,la Dreta de l'Eixample,2015,34.6
7,la Dreta de l'Eixample,2015,35.8
7,la Dreta de l'Eixample,2015,35.2
7,la Dreta de l'Eixample,2015,37.7
7,la Dreta de l'Eixample,2015,39.8
7,la Dreta de l'Eixample,2015,35.8
7,la Dreta de l'Eixample,2015,36.7
7,la Dreta de l'Eixample,2015,36.0
7,la Dreta de l'Eixample,2015,37.2
7,la Dreta de l'Eixample,2015,39.9
7,la Dreta de l'Eixample,2015,41.1
7,la Dreta de l'Eixample,2015,42.7
7,la Dreta de l'Eixample,2015,41.8
7,la Dreta de l'Eixample,2015,44.5
7,la Dreta de l'Eixample,2015,42.0
7,la Dreta de l'Eixample,2015,43.4
7,la Dreta de l'Eixample,2015,41.2
7,la Dreta de l'Eixample,2015,43.2
8,l'Antiga Esquerra de l'Eixample,2015,39.7
8,l'Antiga Esquerra de l'Eixample,2015,38.3
8,l'Antiga Esquerra de l'Eixample,2015,39.5
8,l'Antiga Esquerra de l'Eixample,2015,36.6
8,l'Antiga Esquerra de l'Eixample,2015,37.3
8,l'Antiga Esquerra de l'Eixample,2015,38.8
8,l'Antiga Esquerra de l'Eixample,2015,39.4
8,l'Antiga Esquerra de l'Eixample,2015,41.3
8,l'Antiga Esquerra de l'Eixample,2015,39.3
8,l'Antiga Esquerra de l'Eixample,2015,36.9
8,l'Antiga Esquerra de l'Eixample,2015,34.7
8,l'Antiga Esquerra de l'Eixample,2015,38.6
8,l'Antiga Esquerra de l'Eixample,2015,37.0
8,l'Antiga Esquerra de l'Eixample,2015,35.4
8,l'Antiga Esquerra de l'Eixample,2015,38.1
8,l'Antiga Esquerra de l'Eixample,2015,37.9
8,l'Antiga Esquerra de l'Eixample,2015,35.6
8,l'Antiga Esquerra de l'Eixample,2015,35.7
8,l'Antiga Esquerra de l'Eixample,2015,38.0
8,l'Antiga Esquerra de l'Eixample,2015,34.6
8,l'Antiga Esquerra de l'Eixample,2015,35.5
8,l'Antiga Esquerra de l'Eixample,2015,37.2
8,l'Antiga Esquerra de l'Eixample,2015,40.8
8,l'Antiga Esquerra de l'Eixample,2015,32.6
8,l'Antiga Esquerra de l'Eixample,2015,36.4
8,l'Antiga Esquerra de l'Eixample,2015,36.7
9,la Nova Esquerra de l'Eixample,2015,37.2
9,la Nova Esquerra de l'Eixample,2015,37.3
9,la Nova Esquerra de l'Eixample,2015,32.2
9,la Nova Esquerra de l'Eixample,2015,37.1
9,la Nova Esquerra de l'Eixample,2015,36.2
9,la Nova Esquerra de l'Eixample,2015,36.8
9,la Nova Esquerra de l'Eixample,2015,33.4
9,la Nova Esquerra de l'Eixample,2015,32.1
9,la Nova Esquerra de l'Eixample,2015,33.7
9,la Nova Esquerra de l'Eixample,2015,32.5
9,la Nova Esquerra de l'Eixample,2015,32.2
9,la Nova Esquerra de l'Eixample,2015,35.3
9,la Nova Esquerra de l'Eixample,2015,37.2
9,la Nova Esquerra de l'Eixample,2015,34.9
9,la Nova Esquerra de l'Eixample,2015,31.9
9,la Nova Esquerra de l'Eixample,2015,33.2
9,la Nova Esquerra de l'Eixample,2015,32.7
9,la Nova Esquerra de l'Eixample,2015,35.7
9,la Nova Esquerra de l'Eixample,2015,37.8
9,la Nova Esquerra de l'Eixample,2015,35.2
9,la Nova Esquerra de l'Eixample,2015,30.8
9,la Nova Esquerra de l'Eixample,2015,34.8
9,la Nova Esquerra de l'Eixample,2015,34.8
10,Sant Antoni,2015,34.8
9,la Nova Esquerra de l'Eixample,2015,26.1
9,la Nova Esquerra de l'Eixample,2015,31.9
9,la Nova Esquerra de l'Eixample,2015,33.0
9,la Nova Esquerra de l'Eixample,2015,33.3
9,la Nova Esquerra de l'Eixample,2015,36.0
9,la Nova Esquerra de l'Eixample,2015,33.8
9,la Nova Esquerra de l'Eixample,2015,36.5
9,la Nova Esquerra de l'Eixample,2015,34.4
9,la Nova Esquerra de l'Eixample,2015,37.9
9,la Nova Esquerra de l'Eixample,2015,38.0
9,la Nova Esquerra de l'Eixample,2015,36.9
9,la Nova Esquerra de l'Eixample,2015,36.2
9,la Nova Esquerra de l'Eixample,2015,41.9
9,la Nova Esquerra de l'Eixample,2015,33.4
9,la Nova Esquerra de l'Eixample,2015,35.8
9,la Nova Esquerra de l'Eixample,2015,35.0
9,la Nova Esquerra de l'Eixample,2015,37.0
10,Sant Antoni,2015,36.5
10,Sant Antoni,2015,36.4
10,Sant Antoni,2015,33.9
10,Sant Antoni,2015,31.9
10,Sant Antoni,2015,39.1
10,Sant Antoni,2015,32.1
10,Sant Antoni,2015,33.5
10,Sant Antoni,2015,34.0
10,Sant Antoni,2015,33.2
10,Sant Antoni,2015,35.8
10,Sant Antoni,2015,37.3
10,Sant Antoni,2015,34.7
10,Sant Antoni,2015,36.5
10,Sant Antoni,2015,35.1
10,Sant Antoni,2015,40.8
10,Sant Antoni,2015,35.9
10,Sant Antoni,2015,37.2
10,Sant Antoni,2015,34.1
10,Sant Antoni,2015,36.6
10,Sant Antoni,2015,35.4
10,Sant Antoni,2015,33.6
10,Sant Antoni,2015,34.6
10,Sant Antoni,2015,34.5
11,el Poble Sec,2015,34.0
11,el Poble Sec,2015,34.2
11,el Poble Sec,2015,35.0
11,el Poble Sec,2015,34.1
11,el Poble Sec,2015,34.7
11,el Poble Sec,2015,34.9
11,el Poble Sec,2015,35.3
11,el Poble Sec,2015,38.0
11,el Poble Sec,2015,32.3
11,el Poble Sec,2015,36.8
11,el Poble Sec,2015,35.6
11,el Poble Sec,2015,36.0
11,el Poble Sec,2015,34.3
11,el Poble Sec,2015,35.0
11,el Poble Sec,2015,35.9
11,el Poble Sec,2015,36.1
11,el Poble Sec,2015,33.8
11,el Poble Sec,2015,33.0
11,el Poble Sec,2015,33.6
11,el Poble Sec,2015,31.2
11,el Poble Sec,2015,31.6
11,el Poble Sec,2015,33.4
11,el Poble Sec,2015,35.4
11,el Poble Sec,2015,35.3
12,la Marina del Prat Vermell,2015,31.3
13,la Marina de Port,2015,26.5
13,la Marina de Port,2015,29.8
13,la Marina de Port,2015,32.1
13,la Marina de Port,2015,29.4
13,la Marina de Port,2015,28.5
13,la Marina de Port,2015,29.6
13,la Marina de Port,2015,35.2
13,la Marina de Port,2015,31.7
13,la Marina de Port,2015,28.9
13,la Marina de Port,2015,28.9
13,la Marina de Port,2015,30.7
13,la Marina de Port,2015,26.9
13,la Marina de Port,2015,33.9
13,la Marina de Port,2015,31.5
14,la Font de la Guatlla,2015,29.2
14,la Font de la Guatlla,2015,31.6
14,la Font de la Guatlla,2015,35.4
14,la Font de la Guatlla,2015,32.7
14,la Font de la Guatlla,2015,36.0
14,la Font de la Guatlla,2015,32.9
14,la Font de la Guatlla,2015,30.8
15,Hostafrancs,2015,35.8
