Codi_barri,Nom_barri,Any,Edat_mitjana
9,la Nova Esquerra de l'Eixample,2019,46.0
9,la Nova Esquerra de l'Eixample,2019,73.0
9,la Nova Esquerra de l'Eixample,2019,62.1
9,la Nova Esquerra de l'Eixample,2019,32.1
9,la Nova Esquerra de l'Eixample,2019,81.4
9,la Nova Esquerra de l'Eixample,2019,79.3
9,la Nova Esquerra de l'Eixample,2019,62.6
9,la Nova Esquerra de l'Eixample,2019,66.6
9,la Nova Esquerra de l'Eixample,2019,57.3
9,la Nova Esquerra de l'Eixample,2019,83.8
9,la Nova Esquerra de l'Eixample,2019,72.9
9,la Nova Esquerra de l'Eixample,2019,68.9
9,la Nova Esquerra de l'Eixample,2019,79.6
9,la Nova Esquerra de l'Eixample,2019,90.7
9,la Nova Esquerra de l'Eixample,2019,82.5
9,la Nova Esquerra de l'Eixample,2019,73.8
9,la Nova Esquerra de l'Eixample,2019,66.1
9,la Nova Esquerra de l'Eixample,2019,69.3
9,la Nova Esquerra de l'Eixample,2019,54.7
9,la Nova Esquerra de l'Eixample,2019,67.3
10,Sant Antoni,2019,75.5
10,Sant Antoni,2019,78.9
10,Sant Antoni,2019,66.6
10,Sant Antoni,2019,61.6
10,Sant Antoni,2019,73.1
10,Sant Antoni,2019,76.7
10,Sant Antoni,2019,63.7
10,Sant Antoni,2019,63.7
10,Sant Antoni,2019,76.5
10,Sant Antoni,2019,85.7
10,Sant Antoni,2019,80.5
10,Sant Antoni,2019,83.4
10,Sant Antoni,2019,76.6
10,Sant Antoni,2019,84.1
10,Sant Antoni,2019,104.8
10,Sant Antoni,2019,94.3
10,Sant Antoni,2019,79.3
10,Sant Antoni,2019,69.8
10,Sant Antoni,2019,76.1
10,Sant Antoni,2019,116.6
10,Sant Antoni,2019,92.8
10,Sant Antoni,2019,85.4
10,Sant Antoni,2019,90.3
10,Sant Antoni,2019,92.4
11,el Poble Sec,2019,61.2
11,el Poble Sec,2019,79.1
11,el Poble Sec,2019,84.8
11,el Poble Sec,2019,78.4
11,el Poble Sec,2019,62.8
11,el Poble Sec,2019,67.9
11,el Poble Sec,2019,77.6
11,el Poble Sec,2019,100.0
11,el Poble Sec,2019,71.7
11,el Poble Sec,2019,85.4
11,el Poble Sec,2019,105.1
11,el Poble Sec,2019,98.8
11,el Poble Sec,2019,93.9
11,el Poble Sec,2019,93.0
11,el Poble Sec,2019,94.4
11,el Poble Sec,2019,76.5
11,el Poble Sec,2019,92.4
11,el Poble Sec,2019,74.5
11,el Poble Sec,2019,67.3
11,el Poble Sec,2019,52.4
11,el Poble Sec,2019,52.9
11,el Poble Sec,2019,64.4
11,el Poble Sec,2019,79.1
11,el Poble Sec,2019,77.9
12,la Marina del Prat Vermell,2019,40.5
13,la Marina de Port,2019,38.6
13,la Marina de Port,2019,38.7
13,la Marina de Port,2019,19.2
13,la Marina de Port,2019,20.5
13,la Marina de Port,2019,42.6
13,la Marina de Port,2019,44.6
13,la Marina de Port,2019,55.6
13,la Marina de Port,2019,76.5
13,la Marina de Port,2019,40.4
13,la Marina de Port,2019,44.9
13,la Marina de Port,2019,42.2
13,la Marina de Port,2019,39.7
13,la Marina de Port,2019,47.4
13,la Marina de Port,2019,39.4
13,la Marina de Port,2019,40.9
13,la Marina de Port,2019,50.5
13,la Marina de Port,2019,56.2
14,la Font de la Guatlla,2019,32.6
14,la Font de la Guatlla,2019,53.4
14,la Font de la Guatlla,2019,63.3
14,la Font de la Guatlla,2019,60.7
14,la Font de la Guatlla,2019,54.0
14,la Font de la Guatlla,2019,63.9
14,la Font de la Guatlla,2019,54.3
15,Hostafrancs,2019,78.7
15,Hostafrancs,2019,84.9
15,Hostafrancs,2019,87.9
15,Hostafrancs,2019,73.1
15,Hostafrancs,2019,82.1
15,Hostafrancs,2019,76.2
15,Hostafrancs,2019,79.3
15,Hostafrancs,2019,65.8
15,Hostafrancs,2019,50.4
15,Hostafrancs,2019,51.4
16,la Bordeta,2019,58.7
16,la Bordeta,2019,54.9
16,la Bordeta,2019,63.6
18,Sants,2019,76.8
16,la Bordeta,2019,50.8
16,la Bordeta,2019,69.6
16,la Bordeta,2019,83.7
16,la Bordeta,2019,70.4
16,la Bordeta,2019,31.4
16,la Bordeta,2019,37.8
16,la Bordeta,2019,48.7
16,la Bordeta,2019,45.9
16,la Bordeta,2019,50.3
16,la Bordeta,2019,41.9
17,Sants - Badal,2019,62.5
17,Sants - Badal,2019,65.7
17,Sants - Badal,2019,75.4
17,Sants - Badal,2019,65.3
17,Sants - Badal,2019,73.9
17,Sants - Badal,2019,53.0
17,Sants - Badal,2019,51.7
17,Sants - Badal,2019,49.6
17,Sants - Badal,2019,53.9
17,Sants - Badal,2019,66.2
17,Sants - Badal,2019,50.5
17,Sants - Badal,2019,60.2
17,Sants - Badal,2019,62.1
17,Sants - Badal,2019,81.9
17,Sants - Badal,2019,53.5
17,Sants - Badal,2019,64.4
18,Sants,2019,44.7
18,Sants,2019,55.7
18,Sants,2019,68.5
18,Sants,2019,59.4
18,Sants,2019,49.6
18,Sants,2019,88.6
18,Sants,2019,56.3
18,Sants,2019,60.0
18,Sants,2019,70.6
18,Sants,2019,62.2
18,Sants,2019,80.4
18,Sants,2019,74.8
18,Sants,2019,96.0
18,Sants,2019,77.4
18,Sants,2019,78.5
18,Sants,2019,71.4
18,Sants,2019,71.0
18,Sants,2019,94.8
18,Sants,2019,84.3
18,Sants,2019,97.1
18,Sants,2019,76.2
18,Sants,2019,80.4
18,Sants,2019,83.0
18,Sants,2019,65.8
18,Sants,2019,78.1
18,Sants,2019,55.2
18,Sants,2019,46.7
18,Sants,2019,45.2
19,les Corts,2019,60.6
19,les Corts,2019,39.5
19,les Corts,2019,44.4
19,les Corts,2019,53.2
19,les Corts,2019,58.9
19,les Corts,2019,47.7
19,les Corts,2019,52.3
19,les Corts,2019,65.9
19,les Corts,2019,59.2
19,les Corts,2019,34.6
19,les Corts,2019,42.4
19,les Corts,2019,46.4
19,les Corts,2019,45.7
19,les Corts,2019,72.5
19,les Corts,2019,48.1
19,les Corts,2019,50.4
19,les Corts,2019,65.4
19,les Corts,2019,55.9
19,les Corts,2019,57.7
19,les Corts,2019,50.0
19,les Corts,2019,62.2
19,les Corts,2019,50.9
19,les Corts,2019,39.0
19,les Corts,2019,39.0
19,les Corts,2019,55.4
19,les Corts,2019,64.8
19,les Corts,2019,73.1
19,les Corts,2019,59.4
19,les Corts,2019,50.1
19,les Corts,2019,44.4
19,les Corts,2019,49.0
19,les Corts,2019,55.8
19,les Corts,2019,56.0
19,les Corts,2019,45.5
19,les Corts,2019,43.6
20,la Maternitat i Sant Ramon,2019,59.4
20,la Maternitat i Sant Ramon,2019,49.8
20,la Maternitat i Sant Ramon,2019,41.1
20,la Maternitat i Sant Ramon,2019,54.2
20,la Maternitat i Sant Ramon,2019,60.5
20,la Maternitat i Sant Ramon,2019,61.7
20,la Maternitat i Sant Ramon,2019,46.1
20,la Maternitat i Sant Ramon,2019,43.0
20,la Maternitat i Sant Ramon,2019,78.5
20,la Maternitat i Sant Ramon,2019,61.2
20,la Maternitat i Sant Ramon,2019,44.2
20,la Maternitat i Sant Ramon,2019,47.4
20,la Maternitat i Sant Ramon,2019,42.2
20,la Maternitat i Sant Ramon,2019,56.6
20,la Maternitat i Sant Ramon,2019,50.7
21,Pedralbes,2019,52.8
21,Pedralbes,2019,56.9
21,Pedralbes,2019,43.5
21,Pedralbes,2019,44.8
21,Pedralbes,2019,48.8
21,Pedralbes,2019,41.7
21,Pedralbes,2019,52.5
22,"Vallvidrera, el Tibidabo i les Planes",2019,47.3
22,"Vallvidrera, el Tibidabo i les Planes",2019,56.3
22,"Vallvidrera, el Tibidabo i les Planes",2019,54.3
23,Sarrià,2019,48.9
23,Sarrià,2019,55.6
23,Sarrià,2019,61.7
23,Sarrià,2019,84.9
23,Sarrià,2019,75.5
23,Sarrià,2019,68.7
23,Sarrià,2019,71.9
23,Sarrià,2019,73.7
23,Sarrià,2019,66.0
23,Sarrià,2019,84.0
23,Sarrià,2019,44.5
23,Sarrià,2019,47.3
23,Sarrià,2019,61.2
23,Sarrià,2019,59.7
23,Sarrià,2019,46.0
23,Sarrià,2019,46.0
24,les Tres Torres,2019,47.6
24,les Tres Torres,2019,28.9
24,les Tres Torres,2019,55.2
24,les Tres Torres,2019,57.0
24,les Tres Torres,2019,60.5
24,les Tres Torres,2019,60.6
24,les Tres Torres,2019,56.8
24,les Tres Torres,2019,51.2
24,les Tres Torres,2019,51.1
24,les Tres Torres,2019,48.8
24,les Tres Torres,2019,47.3
25,Sant Gervasi - la Bonanova,2019,62.5
25,Sant Gervasi - la Bonanova,2019,54.3
25,Sant Gervasi - la Bonanova,2019,64.4
25,Sant Gervasi - la Bonanova,2019,73.5
25,Sant Gervasi - la Bonanova,2019,66.1
25,Sant Gervasi - la Bonanova,2019,63.6
25,Sant Gervasi - la Bonanova,2019,60.8
25,Sant Gervasi - la Bonanova,2019,59.7
25,Sant Gervasi - la Bonanova,2019,52.5
25,Sant Gervasi - la Bonanova,2019,61.6
25,Sant Gervasi - la Bonanova,2019,53.5
25,Sant Gervasi - la Bonanova,2019,52.5
25,Sant Gervasi - la Bonanova,2019,55.7
25,Sant Gervasi - la Bonanova,2019,64.7
25,Sant Gervasi - la Bonanova,2019,64.4
25,Sant Gervasi - la Bonanova,2019,48.1
25,Sant Gervasi - la Bonanova,2019,56.8
25,Sant Gervasi - la Bonanova,2019,54.1
26,Sant Gervasi - Galvany,2019,56.6
26,Sant Gervasi - Galvany,2019,55.4
26,Sant Gervasi - Galvany,2019,58.8
26,Sant Gervasi - Galvany,2019,54.9
26,Sant Gervasi - Galvany,2019,47.2
26,Sant Gervasi - Galvany,2019,56.4
26,Sant Gervasi - Galvany,2019,52.9
26,Sant Gervasi - Galvany,2019,53.0
26,Sant Gervasi - Galvany,2019,48.8
26,Sant Gervasi - Galvany,2019,57.2
26,Sant Gervasi - Galvany,2019,67.5
26,Sant Gervasi - Galvany,2019,62.1
26,Sant Gervasi - Galvany,2019,72.2
26,Sant Gervasi - Galvany,2019,56.6
26,Sant Gervasi - Galvany,2019,65.2
26,Sant Gervasi - Galvany,2019,68.9
26,Sant Gervasi - Galvany,2019,71.5
26,Sant Gervasi - Galvany,2019,62.6
26,Sant Gervasi - Galvany,2019,76.0
26,Sant Gervasi - Galvany,2019,68.3
26,Sant Gervasi - Galvany,2019,89.3
26,Sant Gervasi - Galvany,2019,61.5
26,Sant Gervasi - Galvany,2019,66.7
26,Sant Gervasi - Galvany,2019,63.9
26,Sant Gervasi - Galvany,2019,60.3
26,Sant Gervasi - Galvany,2019,55.0
26,Sant Gervasi - Galvany,2019,64.2
26,Sant Gervasi - Galvany,2019,54.7
26,Sant Gervasi - Galvany,2019,60.0
26,Sant Gervasi - Galvany,2019,62.2
26,Sant Gervasi - Galvany,2019,54.9
27,el Putget i Farró,2019,68.3
27,el Putget i Farró,2019,61.4
27,el Putget i Farró,2019,64.3
27,el Putget i Farró,2019,60.3
27,el Putget i Farró,2019,58.3
27,el Putget i Farró,2019,70.6
27,el Putget i Farró,2019,56.1
27,el Putget i Farró,2019,55.4
27,el Putget i Farró,2019,59.5
27,el Putget i Farró,2019,63.6
27,el Putget i Farró,2019,63.2
27,el Putget i Farró,2019,59.5
27,el Putget i Farró,2019,56.8
27,el Putget i Farró,2019,51.1
27,el Putget i Farró,2019,55.7
27,el Putget i Farró,2019,53.5
27,el Putget i Farró,2019,58.9
27,el Putget i Farró,2019,55.8
27,el Putget i Farró,2019,47.7
28,Vallcarca i els Penitents,2019,72.2
28,Vallcarca i els Penitents,2019,56.8
28,Vallcarca i els Penitents,2019,54.9
28,Vallcarca i els Penitents,2019,68.1
28,Vallcarca i els Penitents,2019,63.7
28,Vallcarca i els Penitents,2019,38.6
28,Vallcarca i els Penitents,2019,54.8
28,Vallcarca i els Penitents,2019,53.3
28,Vallcarca i els Penitents,2019,50.2
28,Vallcarca i els Penitents,2019,49.8
28,Vallcarca i els Penitents,2019,55.4
29,el Coll,2019,55.7
29,el Coll,2019,50.2
29,el Coll,2019,57.7
29,el Coll,2019,49.6
29,el Coll,2019,60.9
30,la Salut,2019,57.2
30,la Salut,2019,55.2
30,la Salut,2019,63.0
30,la Salut,2019,52.2
30,la Salut,2019,71.2
30,la Salut,2019,38.5
30,la Salut,2019,63.9
30,la Salut,2019,48.0
30,la Salut,2019,56.2
30,la Salut,2019,51.4
31,Vila de Gràcia,2019,66.1
31,Vila de Gràcia,2019,70.4
31,Vila de Gràcia,2019,79.0
31,Vila de Gràcia,2019,73.0
31,Vila de Gràcia,2019,63.6
31,Vila de Gràcia,2019,68.3
31,Vila de Gràcia,2019,77.0
31,Vila de Gràcia,2019,72.8
31,Vila de Gràcia,2019,72.3
31,Vila de Gràcia,2019,72.4
31,Vila de Gràcia,2019,84.7
31,Vila de Gràcia,2019,86.0
31,Vila de Gràcia,2019,75.7
31,Vila de Gràcia,2019,78.0
31,Vila de Gràcia,2019,83.5
31,Vila de Gràcia,2019,90.4
31,Vila de Gràcia,2019,76.7
31,Vila de Gràcia,2019,102.0
31,Vila de Gràcia,2019,105.9
31,Vila de Gràcia,2019,102.7
31,Vila de Gràcia,2019,101.3
31,Vila de Gràcia,2019,121.1
31,Vila de Gràcia,2019,92.7
31,Vila de Gràcia,2019,85.4
31,Vila de Gràcia,2019,88.2
31,Vila de Gràcia,2019,83.2
31,Vila de Gràcia,2019,92.3
31,Vila de Gràcia,2019,81.1
31,Vila de Gràcia,2019,106.8
31,Vila de Gràcia,2019,92.8
31,Vila de Gràcia,2019,80.6
31,Vila de Gràcia,2019,89.1
31,Vila de Gràcia,2019,84.6
31,Vila de Gràcia,2019,79.1
31,Vila de Gràcia,2019,74.2
31,Vila de Gràcia,2019,91.6
32,el Camp d'en Grassot i Gràcia Nova,2019,77.4
32,el Camp d'en Grassot i Gràcia Nova,2019,54.6
32,el Camp d'en Grassot i Gràcia Nova,2019,59.0
32,el Camp d'en Grassot i Gràcia Nova,2019,65.8
32,el Camp d'en Grassot i Gràcia Nova,2019,71.9
32,el Camp d'en Grassot i Gràcia Nova,2019,76.3
32,el Camp d'en Grassot i Gràcia Nova,2019,72.4
32,el Camp d'en Grassot i Gràcia Nova,2019,46.0
32,el Camp d'en Grassot i Gràcia Nova,2019,70.9
32,el Camp d'en Grassot i Gràcia Nova,2019,53.9
32,el Camp d'en Grassot i Gràcia Nova,2019,66.8
32,el Camp d'en Grassot i Gràcia Nova,2019,49.7
32,el Camp d'en Grassot i Gràcia Nova,2019,55.9
32,el Camp d'en Grassot i Gràcia Nova,2019,60.1
32,el Camp d'en Grassot i Gràcia Nova,2019,59.4
32,el Camp d'en Grassot i Gràcia Nova,2019,58.5
32,el Camp d'en Grassot i Gràcia Nova,2019,50.8
32,el Camp d'en Grassot i Gràcia Nova,2019,58.4
32,el Camp d'en Grassot i Gràcia Nova,2019,50.9
32,el Camp d'en Grassot i Gràcia Nova,2019,54.9
32,el Camp d'en Grassot i Gràcia Nova,2019,59.3
32,el Camp d'en Grassot i Gràcia Nova,2019,57.2
32,el Camp d'en Grassot i Gràcia Nova,2019,53.1
32,el Camp d'en Grassot i Gràcia Nova,2019,43.7
32,el Camp d'en Grassot i Gràcia Nova,2019,45.1
33,el Baix Guinardó,2019,66.0
33,el Baix Guinardó,2019,55.0
33,el Baix Guinardó,2019,58.2
33,el Baix Guinardó,2019,53.9
33,el Baix Guinardó,2019,48.8
33,el Baix Guinardó,2019,62.2
33,el Baix Guinardó,2019,65.0
33,el Baix Guinardó,2019,50.7
33,el Baix Guinardó,2019,56.8
33,el Baix Guinardó,2019,68.3
33,el Baix Guinardó,2019,58.9
33,el Baix Guinardó,2019,55.8
33,el Baix Guinardó,2019,55.4
33,el Baix Guinardó,2019,56.1
33,el Baix Guinardó,2019,49.3
33,el Baix Guinardó,2019,54.7
33,el Baix Guinardó,2019,60.3
33,el Baix Guinardó,2019,61.5
33,el Baix Guinardó,2019,54.3
34,Can Baró,2019,58.0
34,Can Baró,2019,57.7
34,Can Baró,2019,53.2
34,Can Baró,2019,62.0
34,Can Baró,2019,60.5
34,Can Baró,2019,60.1
34,Can Baró,2019,63.4
35,el Guinardó,2019,52.8
35,el Guinardó,2019,56.5
35,el Guinardó,2019,57.7
35,el Guinardó,2019,60.3
35,el Guinardó,2019,57.6
35,el Guinardó,2019,53.4
35,el Guinardó,2019,53.2
35,el Guinardó,2019,50.1
35,el Guinardó,2019,53.1
35,el Guinardó,2019,57.0
35,el Guinardó,2019,55.4
35,el Guinardó,2019,55.9
35,el Guinardó,2019,57.8
35,el Guinardó,2019,58.9
35,el Guinardó,2019,63.5
35,el Guinardó,2019,51.7
35,el Guinardó,2019,56.0
35,el Guinardó,2019,53.7
35,el Guinardó,2019,53.7
35,el Guinardó,2019,51.9
35,el Guinardó,2019,55.8
35,el Guinardó,2019,64.7
35,el Guinardó,2019,64.0
35,el Guinardó,2019,67.7
35,el Guinardó,2019,53.9
36,la Font d'en Fargues,2019,55.1
36,la Font d'en Fargues,2019,44.1
36,la Font d'en Fargues,2019,58.1
36,la Font d'en Fargues,2019,57.5
36,la Font d'en Fargues,2019,64.4
36,la Font d'en Fargues,2019,65.5
36,la Font d'en Fargues,2019,60.5
37,el Carmel,2019,57.6
37,el Carmel,2019,61.9
37,el Carmel,2019,69.7
37,el Carmel,2019,44.7
37,el Carmel,2019,53.9
37,el Carmel,2019,47.3
37,el Carmel,2019,62.2
37,el Carmel,2019,53.0
37,el Carmel,2019,55.5
37,el Carmel,2019,52.1
37,el Carmel,2019,49.4
37,el Carmel,2019,58.4
37,el Carmel,2019,66.0
37,el Carmel,2019,52.1
37,el Carmel,2019,55.3
37,el Carmel,2019,55.1
37,el Carmel,2019,56.3
37,el Carmel,2019,56.9
37,el Carmel,2019,47.0
37,el Carmel,2019,49.8
37,el Carmel,2019,54.7
37,el Carmel,2019,50.2
38,la Teixonera,2019,45.7
38,la Teixonera,2019,49.0
38,la Teixonera,2019,52.1
38,la Teixonera,2019,51.5
38,la Teixonera,2019,48.7
38,la Teixonera,2019,48.3
38,la Teixonera,2019,50.7
38,la Teixonera,2019,50.0
39,Sant Genís dels Agudells,2019,44.2
39,Sant Genís dels Agudells,2019,52.6
39,Sant Genís dels Agudells,2019,49.8
39,Sant Genís dels Agudells,2019,58.3
39,Sant Genís dels Agudells,2019,49.2
40,Montbau,2019,51.4
40,Montbau,2019,51.8
40,Montbau,2019,49.2
40,Montbau,2019,58.9
41,la Vall d'Hebron,2019,24.8
41,la Vall d'Hebron,2019,37.7
41,la Vall d'Hebron,2019,52.3
41,la Vall d'Hebron,2019,58.8
42,la Clota,2019,80.1
43,Horta,2019,61.3
43,Horta,2019,60.9
43,Horta,2019,58.7
43,Horta,2019,67.6
43,Horta,2019,42.4
43,Horta,2019,56.1
43,Horta,2019,50.9
43,Horta,2019,65.3
43,Horta,2019,71.7
43,Horta,2019,65.3
43,Horta,2019,72.2
43,Horta,2019,68.1
43,Horta,2019,74.0
43,Horta,2019,56.7
43,Horta,2019,79.0
43,Horta,2019,62.6
43,Horta,2019,52.2
43,Horta,2019,71.3
43,Horta,2019,52.0
43,Horta,2019,61.9
43,Horta,2019,68.9
44,Vilapicina i la Torre Llobeta,2019,55.9
44,Vilapicina i la Torre Llobeta,2019,44.5
44,Vilapicina i la Torre Llobeta,2019,50.9
44,Vilapicina i la Torre Llobeta,2019,52.0
44,Vilapicina i la Torre Llobeta,2019,67.7
44,Vilapicina i la Torre Llobeta,2019,56.5
44,Vilapicina i la Torre Llobeta,2019,54.1
44,Vilapicina i la Torre Llobeta,2019,46.7
44,Vilapicina i la Torre Llobeta,2019,65.5
44,Vilapicina i la Torre Llobeta,2019,53.0
44,Vilapicina i la Torre Llobeta,2019,41.1
44,Vilapicina i la Torre Llobeta,2019,54.2
44,Vilapicina i la Torre Llobeta,2019,55.0
44,Vilapicina i la Torre Llobeta,2019,61.5
44,Vilapicina i la Torre Llobeta,2019,65.4
44,Vilapicina i la Torre Llobeta,2019,48.1
44,Vilapicina i la Torre Llobeta,2019,56.8
44,Vilapicina i la Torre Llobeta,2019,51.0
44,Vilapicina i la Torre Llobeta,2019,61.0
45,Porta,2019,51.4
45,Porta,2019,46.8
45,Porta,2019,48.6
45,Porta,2019,55.7
45,Porta,2019,49.5
45,Porta,2019,53.8
45,Porta,2019,51.9
45,Porta,2019,41.9
45,Porta,2019,81.5
45,Porta,2019,41.0
45,Porta,2019,46.8
45,Porta,2019,45.2
45,Porta,2019,52.0
45,Porta,2019,50.8
45,Porta,2019,53.3
45,Porta,2019,39.3
45,Porta,2019,54.7
45,Porta,2019,48.5
46,el Turó de la Peira,2019,68.3
46,el Turó de la Peira,2019,62.5
46,el Turó de la Peira,2019,38.4
46,el Turó de la Peira,2019,62.8
46,el Turó de la Peira,2019,107.3
46,el Turó de la Peira,2019,39.8
46,el Turó de la Peira,2019,54.6
46,el Turó de la Peira,2019,56.6
46,el Turó de la Peira,2019,49.3
46,el Turó de la Peira,2019,57.9
47,Can Peguera,2019,90.1
47,Can Peguera,2019,85.9
48,la Guineueta,2019,42.4
48,la Guineueta,2019,31.8
48,la Guineueta,2019,50.0
48,la Guineueta,2019,43.6
48,la Guineueta,2019,59.2
48,la Guineueta,2019,44.5
48,la Guineueta,2019,53.1
48,la Guineueta,2019,53.0
48,la Guineueta,2019,55.7
48,la Guineueta,2019,54.2
48,la Guineueta,2019,47.8
49,Canyelles,2019,42.1
49,Canyelles,2019,45.1
49,Canyelles,2019,43.9
49,Canyelles,2019,45.0
49,Canyelles,2019,50.7
50,les Roquetes,2019,50.5
50,les Roquetes,2019,52.9
50,les Roquetes,2019,49.5
50,les Roquetes,2019,47.1
50,les Roquetes,2019,47.1
50,les Roquetes,2019,49.6
50,les Roquetes,2019,46.4
50,les Roquetes,2019,46.8
50,les Roquetes,2019,56.6
50,les Roquetes,2019,48.7
51,Verdun,2019,51.8
51,Verdun,2019,51.7
51,Verdun,2019,30.9
51,Verdun,2019,59.5
51,Verdun,2019,51.2
51,Verdun,2019,50.8
51,Verdun,2019,53.7
51,Verdun,2019,53.8
52,la Prosperitat,2019,49.3
52,la Prosperitat,2019,51.8
52,la Prosperitat,2019,62.3
52,la Prosperitat,2019,53.8
52,la Prosperitat,2019,51.5
52,la Prosperitat,2019,52.1
52,la Prosperitat,2019,64.3
52,la Prosperitat,2019,51.0
52,la Prosperitat,2019,47.6
52,la Prosperitat,2019,45.6
52,la Prosperitat,2019,50.9
52,la Prosperitat,2019,47.0
52,la Prosperitat,2019,51.0
52,la Prosperitat,2019,48.2
52,la Prosperitat,2019,42.2
52,la Prosperitat,2019,53.1
52,la Prosperitat,2019,55.8
52,la Prosperitat,2019,49.3
52,la Prosperitat,2019,44.0
52,la Prosperitat,2019,49.9
53,la Trinitat Nova,2019,58.3
53,la Trinitat Nova,2019,50.5
53,la Trinitat Nova,2019,51.0
53,la Trinitat Nova,2019,63.3
53,la Trinitat Nova,2019,41.8
54,Torre Baró,2019,51.1
54,Torre Baró,2019,51.4
55,Ciutat Meridiana,2019,51.2
55,Ciutat Meridiana,2019,49.4
55,Ciutat Meridiana,2019,48.9
55,Ciutat Meridiana,2019,48.2
55,Ciutat Meridiana,2019,47.1
55,Ciutat Meridiana,2019,51.7
56,Vallbona,2019,52.5
57,la Trinitat Vella,2019,52.4
57,la Trinitat Vella,2019,51.8
57,la Trinitat Vella,2019,48.7
57,la Trinitat Vella,2019,47.9
57,la Trinitat Vella,2019,44.8
58,Baró de Viver,2019,28.4
58,Baró de Viver,2019,33.1
59,el Bon Pastor,2019,16.4
59,el Bon Pastor,2019,41.2
59,el Bon Pastor,2019,33.0
59,el Bon Pastor,2019,81.4
59,el Bon Pastor,2019,58.8
59,el Bon Pastor,2019,53.7
59,el Bon Pastor,2019,48.2
60,Sant Andreu,2019,40.5
60,Sant Andreu,2019,56.5
60,Sant Andreu,2019,34.8
60,Sant Andreu,2019,42.5
60,Sant Andreu,2019,66.8
60,Sant Andreu,2019,62.5
60,Sant Andreu,2019,93.8
60,Sant Andreu,2019,75.3
60,Sant Andreu,2019,72.5
60,Sant Andreu,2019,83.8
60,Sant Andreu,2019,50.3
60,Sant Andreu,2019,41.5
60,Sant Andreu,2019,27.2
60,Sant Andreu,2019,47.3
60,Sant Andreu,2019,24.0
60,Sant Andreu,2019,40.7
60,Sant Andreu,2019,32.2
60,Sant Andreu,2019,34.0
60,Sant Andreu,2019,50.9
60,Sant Andreu,2019,69.7
60,Sant Andreu,2019,65.4
60,Sant Andreu,2019,48.8
60,Sant Andreu,2019,40.0
60,Sant Andreu,2019,65.3
60,Sant Andreu,2019,66.9
60,Sant Andreu,2019,74.7
60,Sant Andreu,2019,79.0
60,Sant Andreu,2019,76.2
60,Sant Andreu,2019,78.1
60,Sant Andreu,2019,80.9
60,Sant Andreu,2019,73.8
60,Sant Andreu,2019,75.1
60,Sant Andreu,2019,53.7
60,Sant Andreu,2019,61.0
60,Sant Andreu,2019,69.8
60,Sant Andreu,2019,75.0
60,Sant Andreu,2019,60.7
60,Sant Andreu,2019,73.6
60,Sant Andreu,2019,46.4
61,la Sagrera,2019,44.0
61,la Sagrera,2019,52.3
61,la Sagrera,2019,67.5
61,la Sagrera,2019,71.1
61,la Sagrera,2019,52.8
61,la Sagrera,2019,72.6
61,la Sagrera,2019,41.4
61,la Sagrera,2019,54.5
61,la Sagrera,2019,35.6
61,la Sagrera,2019,44.8
61,la Sagrera,2019,53.8
61,la Sagrera,2019,34.8
61,la Sagrera,2019,67.6
61,la Sagrera,2019,37.5
61,la Sagrera,2019,46.6
61,la Sagrera,2019,52.7
61,la Sagrera,2019,51.4
61,la Sagrera,2019,56.2
61,la Sagrera,2019,43.0
61,la Sagrera,2019,44.0
62,el Congrés i els Indians,2019,59.8
62,el Congrés i els Indians,2019,66.7
62,el Congrés i els Indians,2019,60.1
62,el Congrés i els Indians,2019,62.2
62,el Congrés i els Indians,2019,55.1
62,el Congrés i els Indians,2019,61.9
62,el Congrés i els Indians,2019,51.5
62,el Congrés i els Indians,2019,55.6
62,el Congrés i els Indians,2019,52.5
63,Navas,2019,68.0
63,Navas,2019,54.5
63,Navas,2019,73.3
63,Navas,2019,67.5
63,Navas,2019,41.1
63,Navas,2019,43.1
63,Navas,2019,56.0
63,Navas,2019,75.2
63,Navas,2019,44.2
63,Navas,2019,47.4
63,Navas,2019,43.2
63,Navas,2019,51.6
63,Navas,2019,50.7
64,Camp de l'Arpa del Clot,2019,75.4
64,Camp de l'Arpa del Clot,2019,74.1
64,Camp de l'Arpa del Clot,2019,66.3
64,Camp de l'Arpa del Clot,2019,61.8
64,Camp de l'Arpa del Clot,2019,53.6
64,Camp de l'Arpa del Clot,2019,57.0
64,Camp de l'Arpa del Clot,2019,46.8
64,Camp de l'Arpa del Clot,2019,55.7
64,Camp de l'Arpa del Clot,2019,73.5
64,Camp de l'Arpa del Clot,2019,68.0
64,Camp de l'Arpa del Clot,2019,54.0
64,Camp de l'Arpa del Clot,2019,73.1
64,Camp de l'Arpa del Clot,2019,85.4
64,Camp de l'Arpa del Clot,2019,86.2
64,Camp de l'Arpa del Clot,2019,64.9
64,Camp de l'Arpa del Clot,2019,83.0
64,Camp de l'Arpa del Clot,2019,69.7
64,Camp de l'Arpa del Clot,2019,75.2
64,Camp de l'Arpa del Clot,2019,68.2
64,Camp de l'Arpa del Clot,2019,78.5
64,Camp de l'Arpa del Clot,2019,63.0
64,Camp de l'Arpa del Clot,2019,75.6
64,Camp de l'Arpa del Clot,2019,77.6
64,Camp de l'Arpa del Clot,2019,86.7
64,Camp de l'Arpa del Clot,2019,65.9
65,el Clot,2019,77.2
65,el Clot,2019,59.0
