Codi_Barri,Nom_Barri,Any,TipusEquipament,Indicador,Valor
70.0,el Besòs i el Maresme,2018,Museus i col·leccions,Usuaris,414232
70.0,el Besòs i el Maresme,2018,Museus i col·leccions,Visites_Exposicions_Temporals,83819
70.0,el Besòs i el Maresme,2018,Museus i col·leccions,Num_Exposicions_Temporals,6
70.0,el Besòs i el Maresme,2018,Museus i col·leccions,Fons_Colleccio,3115161
5.0,el Fort Pienc,2018,Museus i col·leccions,Visitants,39248
5.0,el Fort Pienc,2018,Museus i col·leccions,Usuaris,125523
5.0,el Fort Pienc,2018,Museus i col·leccions,Visites_Exposicions_Temporals,59299
5.0,el Fort Pienc,2018,Museus i col·leccions,Num_Exposicions_Temporals,4
5.0,el Fort Pienc,2018,Museus i col·leccions,Fons_Colleccio,2938
4.0,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Visitants,132758
4.0,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Usuaris,132758
4.0,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Num_Exposicions_Temporals,1
66.0,el Parc i la Llacuna del Poblenou,2018,Museus i col·leccions,Visitants,169293
66.0,el Parc i la Llacuna del Poblenou,2018,Museus i col·leccions,Usuaris,231316
66.0,el Parc i la Llacuna del Poblenou,2018,Museus i col·leccions,Visites_Exposicions_Temporals,76955
66.0,el Parc i la Llacuna del Poblenou,2018,Museus i col·leccions,Num_Exposicions_Temporals,7
66.0,el Parc i la Llacuna del Poblenou,2018,Museus i col·leccions,Fons_Colleccio,86645
20.0,la Maternitat i Sant Ramon,2018,Museus i col·leccions,Visitants,1730335
20.0,la Maternitat i Sant Ramon,2018,Museus i col·leccions,Usuaris,1730335
7.0,la Dreta de Eixample,2018,Museus i col·leccions,Visitants,19985
7.0,la Dreta de Eixample,2018,Museus i col·leccions,Usuaris,19985
22.0,"Vallvidrera, el Tibidabo i les Planes",2018,Museus i col·leccions,Visitants,105527
22.0,"Vallvidrera, el Tibidabo i les Planes",2018,Museus i col·leccions,Usuaris,106381
7.0,la Dreta de Eixample,2018,Museus i col·leccions,Visitants,270097
7.0,la Dreta de Eixample,2018,Museus i col·leccions,Usuaris,270197
7.0,la Dreta de Eixample,2018,Museus i col·leccions,Num_Exposicions_Temporals,3
7.0,la Dreta de Eixample,2018,Museus i col·leccions,Fons_Colleccio,1141
11.0,el Poble-sec,2018,Museus i col·leccions,Visitants,61016
11.0,el Poble-sec,2018,Museus i col·leccions,Usuaris,206147
11.0,el Poble-sec,2018,Museus i col·leccions,Visites_Exposicions_Temporals,113382
11.0,el Poble-sec,2018,Museus i col·leccions,Num_Exposicions_Temporals,7
11.0,el Poble-sec,2018,Museus i col·leccions,Fons_Colleccio,74000
2.0,el Barri Gòtic,2018,Museus i col·leccions,Visitants,55947
2.0,el Barri Gòtic,2018,Museus i col·leccions,Usuaris,65322
2.0,el Barri Gòtic,2018,Museus i col·leccions,Visites_Exposicions_Temporals,6893
2.0,el Barri Gòtic,2018,Museus i col·leccions,Num_Exposicions_Temporals,2
2.0,el Barri Gòtic,2018,Museus i col·leccions,Fons_Colleccio,55000
1.0,el Raval,2018,Museus i col·leccions,Visitants,301836
1.0,el Raval,2018,Museus i col·leccions,Usuaris,332029
1.0,el Raval,2018,Museus i col·leccions,Visites_Exposicions_Temporals,53916
1.0,el Raval,2018,Museus i col·leccions,Num_Exposicions_Temporals,13
1.0,el Raval,2018,Museus i col·leccions,Fons_Colleccio,324226
11.0,el Poble-sec,2018,Museus i col·leccions,Visitants,891346
11.0,el Poble-sec,2018,Museus i col·leccions,Usuaris,1122973
11.0,el Poble-sec,2018,Museus i col·leccions,Visites_Exposicions_Temporals,199359
11.0,el Poble-sec,2018,Museus i col·leccions,Num_Exposicions_Temporals,5
11.0,el Poble-sec,2018,Museus i col·leccions,Fons_Colleccio,349649
11.0,el Poble-sec,2018,Museus i col·leccions,Visitants,44586
11.0,el Poble-sec,2018,Museus i col·leccions,Usuaris,65430
11.0,el Poble-sec,2018,Museus i col·leccions,Visites_Exposicions_Temporals,20568
11.0,el Poble-sec,2018,Museus i col·leccions,Num_Exposicions_Temporals,5
4.0,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Visitants,978483
4.0,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Usuaris,1174684
4.0,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Visites_Exposicions_Temporals,306845
4.0,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Num_Exposicions_Temporals,4
4.0,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Fons_Colleccio,4936
1.0,el Raval,2018,Espais d'interès arquitectònic,Visitants,205169
1.0,el Raval,2018,Espais d'interès arquitectònic,Usuaris,215693
1.0,el Raval,2018,Espais d'interès arquitectònic,Num_Exposicions_Temporals,2
1.0,el Raval,2018,Espais d'interès arquitectònic,Fons_Colleccio,330
7.0,la Dreta de Eixample,2018,Centres d'exposicions,Visitants,976276
7.0,la Dreta de Eixample,2018,Centres d'exposicions,Usuaris,976276
7.0,la Dreta de Eixample,2018,Centres d'exposicions,Visites_Exposicions_Temporals,976276
7.0,la Dreta de Eixample,2018,Centres d'exposicions,Num_Exposicions_Temporals,7
30.0,la Salut,2018,Espais d'interès arquitectònic,Visitants,3136973
30.0,la Salut,2018,Espais d'interès arquitectònic,Usuaris,3136973
11.0,el Poble-sec,2018,Espais d'interès arquitectònic,Visitants,85993
11.0,el Poble-sec,2018,Espais d'interès arquitectònic,Usuaris,100112
11.0,el Poble-sec,2018,Espais d'interès arquitectònic,Visites_Exposicions_Temporals,9255
11.0,el Poble-sec,2018,Espais d'interès arquitectònic,Num_Exposicions_Temporals,2
35.0,el Guinardó,2018,Espais d'interès arquitectònic,Visitants,276358
35.0,el Guinardó,2018,Espais d'interès arquitectònic,Usuaris,276358
35.0,el Guinardó,2018,Espais d'interès arquitectònic,Num_Exposicions_Temporals,1
21.0,Pedralbes,2018,Museus i col·leccions,Visitants,74898
21.0,Pedralbes,2018,Museus i col·leccions,Usuaris,113680
21.0,Pedralbes,2018,Museus i col·leccions,Visites_Exposicions_Temporals,22376
21.0,Pedralbes,2018,Museus i col·leccions,Num_Exposicions_Temporals,1
21.0,Pedralbes,2018,Museus i col·leccions,Fons_Colleccio,4521
4.0,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Visitants,785992
4.0,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Usuaris,785719
1.0,el Raval,2017,Centres d'exposicions,Visitants,94806
1.0,el Raval,2017,Centres d'exposicions,Usuaris,94806
1.0,el Raval,2017,Centres d'exposicions,Visites_Exposicions_Temporals,68910
1.0,el Raval,2017,Centres d'exposicions,Num_Exposicions_Temporals,20
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Arxius,Visitants,8416
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Arxius,Usuaris,11344
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Arxius,Visites_Exposicions_Temporals,8356
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Arxius,Num_Exposicions_Temporals,3
2.0,el Barri Gòtic,2017,Arxius,Visitants,66474
2.0,el Barri Gòtic,2017,Arxius,Usuaris,84040
2.0,el Barri Gòtic,2017,Arxius,Visites_Exposicions_Temporals,66474
2.0,el Barri Gòtic,2017,Arxius,Num_Exposicions_Temporals,2
6.0,la Sagrada Família,2017,Espais d'interès arquitectònic,Visitants,4527427
6.0,la Sagrada Família,2017,Espais d'interès arquitectònic,Usuaris,4527427
14.0,la Font de la Guatlla,2017,Centres d'exposicions,Visitants,748140
14.0,la Font de la Guatlla,2017,Centres d'exposicions,Usuaris,1195108
14.0,la Font de la Guatlla,2017,Centres d'exposicions,Visites_Exposicions_Temporals,880077
14.0,la Font de la Guatlla,2017,Centres d'exposicions,Num_Exposicions_Temporals,15
66.0,el Parc i la Llacuna del Poblenou,2017,Museus i col·leccions,Visitants,13100
66.0,el Parc i la Llacuna del Poblenou,2017,Museus i col·leccions,Usuaris,13100
66.0,el Parc i la Llacuna del Poblenou,2017,Museus i col·leccions,Num_Exposicions_Temporals,4
66.0,el Parc i la Llacuna del Poblenou,2017,Museus i col·leccions,Fons_Colleccio,1921
7.0,la Dreta de Eixample,2017,Espais d'interès arquitectònic,Visitants,1136000
7.0,la Dreta de Eixample,2017,Espais d'interès arquitectònic,Usuaris,1136000
30.0,la Salut,2017,Espais d'interès arquitectònic,Visitants,331000
30.0,la Salut,2017,Espais d'interès arquitectònic,Usuaris,331000
11.0,el Poble-sec,2017,Museus i col·leccions,Visitants,761729
11.0,el Poble-sec,2017,Museus i col·leccions,Usuaris,768285
11.0,el Poble-sec,2017,Museus i col·leccions,Num_Exposicions_Temporals,5
1.0,el Raval,2017,Centres d'exposicions,Visitants,382164
1.0,el Raval,2017,Centres d'exposicions,Usuaris,382164
1.0,el Raval,2017,Centres d'exposicions,Visites_Exposicions_Temporals,166207
1.0,el Raval,2017,Centres d'exposicions,Num_Exposicions_Temporals,6
25.0,Sant Gervasi - la Bonanova,2017,Museus i col·leccions,Visitants,884636
25.0,Sant Gervasi - la Bonanova,2017,Museus i col·leccions,Usuaris,1838901
25.0,Sant Gervasi - la Bonanova,2017,Museus i col·leccions,Visites_Exposicions_Temporals,728429
25.0,Sant Gervasi - la Bonanova,2017,Museus i col·leccions,Num_Exposicions_Temporals,5
25.0,Sant Gervasi - la Bonanova,2017,Museus i col·leccions,Fons_Colleccio,26386
7.0,la Dreta de Eixample,2017,Centres d'exposicions,Num_Exposicions_Temporals,4
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Visitants,1190762
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Usuaris,1293338
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Visites_Exposicions_Temporals,38183
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Num_Exposicions_Temporals,6
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Sales d'arts escèniques,Visitants,13545
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Sales d'arts escèniques,Usuaris,15652
11.0,el Poble-sec,2017,Museus i col·leccions,Visitants,17994
11.0,el Poble-sec,2017,Museus i col·leccions,Usuaris,30071
11.0,el Poble-sec,2017,Museus i col·leccions,Visites_Exposicions_Temporals,7950
11.0,el Poble-sec,2017,Museus i col·leccions,Num_Exposicions_Temporals,2
2.0,el Barri Gòtic,2017,Museus i col·leccions,Visitants,13933
11.0,el Poble-sec,2017,Museus i col·leccions,Fons_Colleccio,57
2.0,el Barri Gòtic,2017,Espais d'interès arquitectònic,Visitants,418436
2.0,el Barri Gòtic,2017,Espais d'interès arquitectònic,Usuaris,418436
7.0,la Dreta de Eixample,2017,Centres d'exposicions,Visitants,29117
7.0,la Dreta de Eixample,2017,Centres d'exposicions,Usuaris,30729
7.0,la Dreta de Eixample,2017,Centres d'exposicions,Visites_Exposicions_Temporals,29117
7.0,la Dreta de Eixample,2017,Centres d'exposicions,Num_Exposicions_Temporals,4
60.0,Sant Andreu,2017,Centres d'exposicions,Visitants,11292
60.0,Sant Andreu,2017,Centres d'exposicions,Usuaris,12914
60.0,Sant Andreu,2017,Centres d'exposicions,Visites_Exposicions_Temporals,12244
60.0,Sant Andreu,2017,Centres d'exposicions,Num_Exposicions_Temporals,8
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Visitants,54858
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Usuaris,112273
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Visites_Exposicions_Temporals,101242
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Num_Exposicions_Temporals,5
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Fons_Colleccio,2105
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Visitants,23899
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Usuaris,26674
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Visites_Exposicions_Temporals,23899
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Num_Exposicions_Temporals,3
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Fons_Colleccio,28468
11.0,el Poble-sec,2017,Museus i col·leccions,Visitants,216624
11.0,el Poble-sec,2017,Museus i col·leccions,Usuaris,220410
11.0,el Poble-sec,2017,Museus i col·leccions,Fons_Colleccio,470
11.0,el Poble-sec,2017,Museus i col·leccions,Visitants,377768
11.0,el Poble-sec,2017,Museus i col·leccions,Usuaris,962833
11.0,el Poble-sec,2017,Museus i col·leccions,Visites_Exposicions_Temporals,575461
11.0,el Poble-sec,2017,Museus i col·leccions,Num_Exposicions_Temporals,17
11.0,el Poble-sec,2017,Museus i col·leccions,Fons_Colleccio,18355
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Visitants,8972
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Usuaris,14868
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Visites_Exposicions_Temporals,14320
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Num_Exposicions_Temporals,9
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Fons_Colleccio,1343
7.0,la Dreta de Eixample,2017,Centres d'exposicions,Visitants,77010
7.0,la Dreta de Eixample,2017,Centres d'exposicions,Usuaris,82131
7.0,la Dreta de Eixample,2017,Centres d'exposicions,Visites_Exposicions_Temporals,77010
2.0,el Barri Gòtic,2017,Museus i col·leccions,Usuaris,20325
2.0,el Barri Gòtic,2017,Museus i col·leccions,Visites_Exposicions_Temporals,6000
2.0,el Barri Gòtic,2017,Museus i col·leccions,Num_Exposicions_Temporals,4
2.0,el Barri Gòtic,2017,Museus i col·leccions,Visitants,1626193
2.0,el Barri Gòtic,2017,Museus i col·leccions,Usuaris,1626193
1.0,el Raval,2017,Centres d'exposicions,Visitants,56549
1.0,el Raval,2017,Centres d'exposicions,Usuaris,58270
1.0,el Raval,2017,Centres d'exposicions,Visites_Exposicions_Temporals,56549
1.0,el Raval,2017,Centres d'exposicions,Num_Exposicions_Temporals,5
7.0,la Dreta de Eixample,2017,Espais d'interès arquitectònic,Visitants,972508
7.0,la Dreta de Eixample,2017,Espais d'interès arquitectònic,Usuaris,1167395
7.0,la Dreta de Eixample,2017,Espais d'interès arquitectònic,Visites_Exposicions_Temporals,175251
7.0,la Dreta de Eixample,2017,Espais d'interès arquitectònic,Num_Exposicions_Temporals,3
1.0,el Raval,2017,Centres d'exposicions,Visitants,79825
1.0,el Raval,2017,Centres d'exposicions,Usuaris,83213
1.0,el Raval,2017,Centres d'exposicions,Visites_Exposicions_Temporals,79825
1.0,el Raval,2017,Centres d'exposicions,Num_Exposicions_Temporals,14
11.0,el Poble-sec,2017,Museus i col·leccions,Visitants,35028
11.0,el Poble-sec,2017,Museus i col·leccions,Usuaris,111619
11.0,el Poble-sec,2017,Museus i col·leccions,Visites_Exposicions_Temporals,50812
11.0,el Poble-sec,2017,Museus i col·leccions,Num_Exposicions_Temporals,8
11.0,el Poble-sec,2017,Museus i col·leccions,Fons_Colleccio,51724
1.0,el Raval,2017,Museus i col·leccions,Visitants,259679
1.0,el Raval,2017,Museus i col·leccions,Usuaris,638390
1.0,el Raval,2017,Museus i col·leccions,Visites_Exposicions_Temporals,589398
1.0,el Raval,2017,Museus i col·leccions,Num_Exposicions_Temporals,12
2.0,el Barri Gòtic,2017,Museus i col·leccions,Visitants,926184
2.0,el Barri Gòtic,2017,Museus i col·leccions,Usuaris,997853
2.0,el Barri Gòtic,2017,Museus i col·leccions,Visites_Exposicions_Temporals,83315
2.0,el Barri Gòtic,2017,Museus i col·leccions,Num_Exposicions_Temporals,12
2.0,el Barri Gòtic,2017,Museus i col·leccions,Fons_Colleccio,72550
3.0,la Barceloneta,2017,Museus i col·leccions,Visitants,148093
3.0,la Barceloneta,2017,Museus i col·leccions,Usuaris,254652
3.0,la Barceloneta,2017,Museus i col·leccions,Visites_Exposicions_Temporals,49536
3.0,la Barceloneta,2017,Museus i col·leccions,Num_Exposicions_Temporals,7
3.0,la Barceloneta,2017,Museus i col·leccions,Fons_Colleccio,8184
70.0,el Besòs i el Maresme,2017,Museus i col·leccions,Visitants,237171
70.0,el Besòs i el Maresme,2017,Museus i col·leccions,Usuaris,439516
70.0,el Besòs i el Maresme,2017,Museus i col·leccions,Visites_Exposicions_Temporals,105556
70.0,el Besòs i el Maresme,2017,Museus i col·leccions,Num_Exposicions_Temporals,8
70.0,el Besòs i el Maresme,2017,Museus i col·leccions,Fons_Colleccio,3102769
5.0,el Fort Pienc,2017,Museus i col·leccions,Visitants,34398
5.0,el Fort Pienc,2017,Museus i col·leccions,Usuaris,74607
5.0,el Fort Pienc,2017,Museus i col·leccions,Visites_Exposicions_Temporals,15654
5.0,el Fort Pienc,2017,Museus i col·leccions,Num_Exposicions_Temporals,3
5.0,el Fort Pienc,2017,Museus i col·leccions,Fons_Colleccio,2721
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Visitants,140787
4.0,"Sant Pere, Santa Caterina i la Ribera",2017,Museus i col·leccions,Usuaris,140787
66.0,el Parc i la Llacuna del Poblenou,2017,Museus i col·leccions,Visitants,234676
66.0,el Parc i la Llacuna del Poblenou,2017,Museus i col·leccions,Usuaris,285786
66.0,el Parc i la Llacuna del Poblenou,2017,Museus i col·leccions,Visites_Exposicions_Temporals,152943
66.0,el Parc i la Llacuna del Poblenou,2017,Museus i col·leccions,Num_Exposicions_Temporals,6
66.0,el Parc i la Llacuna del Poblenou,2017,Museus i col·leccions,Fons_Colleccio,84733
20.0,la Maternitat i Sant Ramon,2017,Museus i col·leccions,Visitants,1848198
20.0,la Maternitat i Sant Ramon,2017,Museus i col·leccions,Usuaris,1851065
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Visitants,30852
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Usuaris,42965
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Visites_Exposicions_Temporals,12113
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Num_Exposicions_Temporals,1
22.0,"Vallvidrera, el Tibidabo i les Planes",2017,Museus i col·leccions,Visitants,134028
22.0,"Vallvidrera, el Tibidabo i les Planes",2017,Museus i col·leccions,Usuaris,134028
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Visitants,267521
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Usuaris,267625
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Num_Exposicions_Temporals,3
7.0,la Dreta de Eixample,2017,Museus i col·leccions,Fons_Colleccio,1128
11.0,el Poble-sec,2017,Museus i col·leccions,Visitants,61420
11.0,el Poble-sec,2017,Museus i col·leccions,Usuaris,180754
11.0,el Poble-sec,2017,Museus i col·leccions,Visites_Exposicions_Temporals,98081
11.0,el Poble-sec,2017,Museus i col·leccions,Num_Exposicions_Temporals,7
11.0,el Poble-sec,2017,Museus i col·leccions,Fons_Colleccio,72958
2.0,el Barri Gòtic,2017,Museus i col·leccions,Visitants,54165
2.0,el Barri Gòtic,2017,Museus i col·leccions,Usuaris,92164
2.0,el Barri Gòtic,2017,Museus i col·leccions,Visites_Exposicions_Temporals,36707
2.0,el Barri Gòtic,2017,Museus i col·leccions,Num_Exposicions_Temporals,1
2.0,el Barri Gòtic,2017,Museus i col·leccions,Fons_Colleccio,55000
8.0,l'Antiga Esquerra de l'Eixample,2017,Museus i col·leccions,Visitants,3860
8.0,l'Antiga Esquerra de l'Eixample,2017,Museus i col·leccions,Usuaris,3903
8.0,l'Antiga Esquerra de l'Eixample,2017,Museus i col·leccions,Fons_Colleccio,86029
1.0,el Raval,2017,Museus i col·leccions,Visitants,292907
1.0,el Raval,2017,Museus i col·leccions,Usuaris,411437
1.0,el Raval,2017,Museus i col·leccions,Visites_Exposicions_Temporals,67704
1.0,el Raval,2017,Museus i col·leccions,Num_Exposicions_Temporals,16
