Codi_Barri,Nom_Barri,Any,Tipus_Equipament,Indicador,Valor
31,la Vila de Gràcia,2021,Arts escèniques,Entrades_Venudes,3274
31,la Vila de Gràcia,2021,Arts escèniques,Espectacles,15
31,la Vila de Gràcia,2021,Arts escèniques,Espectadors,3881
31,la Vila de Gràcia,2021,Arts escèniques,Funcions,188
27,el Putxet i el Farró,2021,Arts escèniques,Aforament,6792
27,el Putxet i el Farró,2021,Arts escèniques,Entrades_Venudes,3718
27,el Putxet i el Farró,2021,Arts escèniques,Espectacles,17
27,el Putxet i el Farró,2021,Arts escèniques,Espectadors,5190
27,el Putxet i el Farró,2021,Arts escèniques,Funcions,196
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Aforament,8329
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Entrades_Venudes,6815
68,el Poblenou,2021,Arts escèniques,Funcions,310
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Espectacles,21
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Espectadors,6975
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Funcions,254
8,l'Antiga Esquerra de l'Eixample,2021,Arts escèniques,Aforament,95905
8,l'Antiga Esquerra de l'Eixample,2021,Arts escèniques,Entrades_Venudes,61084
8,l'Antiga Esquerra de l'Eixample,2021,Arts escèniques,Espectacles,11
8,l'Antiga Esquerra de l'Eixample,2021,Arts escèniques,Espectadors,65183
8,l'Antiga Esquerra de l'Eixample,2021,Arts escèniques,Funcions,354
11,el Poble Sec,2021,Arts escèniques,Aforament,765
11,el Poble Sec,2021,Arts escèniques,Entrades_Venudes,586
11,el Poble Sec,2021,Arts escèniques,Espectacles,5
11,el Poble Sec,2021,Arts escèniques,Espectadors,703
11,el Poble Sec,2021,Arts escèniques,Funcions,7
11,el Poble Sec,2021,Arts escèniques,Aforament,4464
11,el Poble Sec,2021,Arts escèniques,Entrades_Venudes,3256
11,el Poble Sec,2021,Arts escèniques,Espectacles,27
11,el Poble Sec,2021,Arts escèniques,Espectadors,3834
11,el Poble Sec,2021,Arts escèniques,Funcions,87
11,el Poble Sec,2021,Arts escèniques,Aforament,29864
11,el Poble Sec,2021,Arts escèniques,Entrades_Venudes,19879
11,el Poble Sec,2021,Arts escèniques,Espectacles,40
11,el Poble Sec,2021,Arts escèniques,Espectadors,22626
11,el Poble Sec,2021,Arts escèniques,Funcions,109
11,el Poble Sec,2021,Arts escèniques,Aforament,5062
11,el Poble Sec,2021,Arts escèniques,Entrades_Venudes,2774
11,el Poble Sec,2021,Arts escèniques,Espectacles,9
11,el Poble Sec,2021,Arts escèniques,Espectadors,3003
11,el Poble Sec,2021,Arts escèniques,Funcions,23
61,la Sagrera,2021,Arts escèniques,Aforament,1507
61,la Sagrera,2021,Arts escèniques,Entrades_Venudes,617
61,la Sagrera,2021,Arts escèniques,Espectacles,10
61,la Sagrera,2021,Arts escèniques,Espectadors,966
61,la Sagrera,2021,Arts escèniques,Funcions,43
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Aforament,71192
1,el Raval,2021,Arts escèniques,Aforament,7715
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Entrades_Venudes,33539
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Espectacles,37
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Espectadors,34687
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Funcions,636
7,la Dreta de l'Eixample,2021,Arts escèniques,Aforament,7483
7,la Dreta de l'Eixample,2021,Arts escèniques,Entrades_Venudes,4619
7,la Dreta de l'Eixample,2021,Arts escèniques,Espectacles,10
7,la Dreta de l'Eixample,2021,Arts escèniques,Espectadors,5591
7,la Dreta de l'Eixample,2021,Arts escèniques,Funcions,211
68,el Poblenou,2021,Arts escèniques,Aforament,30961
68,el Poblenou,2021,Arts escèniques,Entrades_Venudes,20947
68,el Poblenou,2021,Arts escèniques,Espectacles,31
68,el Poblenou,2021,Arts escèniques,Espectadors,23929
1,el Raval,2021,Arts escèniques,Entrades_Venudes,4419
1,el Raval,2021,Arts escèniques,Espectacles,25
1,el Raval,2021,Arts escèniques,Espectadors,5079
1,el Raval,2021,Arts escèniques,Funcions,259
18,Sants,2021,Arts escèniques,Aforament,5502
18,Sants,2021,Arts escèniques,Entrades_Venudes,4290
18,Sants,2021,Arts escèniques,Espectacles,5
18,Sants,2021,Arts escèniques,Espectadors,4916
18,Sants,2021,Arts escèniques,Funcions,199
31,la Vila de Gràcia,2021,Arts escèniques,Aforament,6527
31,la Vila de Gràcia,2021,Arts escèniques,Entrades_Venudes,3141
31,la Vila de Gràcia,2021,Arts escèniques,Espectacles,20
31,la Vila de Gràcia,2021,Arts escèniques,Espectadors,3233
31,la Vila de Gràcia,2021,Arts escèniques,Funcions,120
11,el Poble Sec,2021,Arts escèniques,Entrades_Venudes,76660
5,el Fort Pienc,2021,Arts escèniques,Aforament,13667
5,el Fort Pienc,2021,Arts escèniques,Entrades_Venudes,7759
5,el Fort Pienc,2021,Arts escèniques,Espectacles,17
5,el Fort Pienc,2021,Arts escèniques,Espectadors,9448
11,el Poble Sec,2021,Arts escèniques,Espectacles,36
5,el Fort Pienc,2021,Arts escèniques,Funcions,229
60,Sant Andreu,2021,Arts escèniques,Aforament,53908
60,Sant Andreu,2021,Arts escèniques,Entrades_Venudes,34242
60,Sant Andreu,2021,Arts escèniques,Espectacles,52
60,Sant Andreu,2021,Arts escèniques,Espectadors,37540
60,Sant Andreu,2021,Arts escèniques,Funcions,247
8,l'Antiga Esquerra de l'Eixample,2021,Arts escèniques,Aforament,8731
8,l'Antiga Esquerra de l'Eixample,2021,Arts escèniques,Entrades_Venudes,5182
8,l'Antiga Esquerra de l'Eixample,2021,Arts escèniques,Espectacles,12
8,l'Antiga Esquerra de l'Eixample,2021,Arts escèniques,Espectadors,6534
8,l'Antiga Esquerra de l'Eixample,2021,Arts escèniques,Funcions,155
11,el Poble Sec,2021,Arts escèniques,Aforament,236830
11,el Poble Sec,2021,Arts escèniques,Espectadors,82644
11,el Poble Sec,2021,Arts escèniques,Funcions,349
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Aforament,164656
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Entrades_Venudes,86083
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Espectacles,39
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Espectadors,92921
4,"Sant Pere, Santa Caterina i la Ribera",2021,Arts escèniques,Funcions,351
11,el Poble Sec,2021,Arts escèniques,Aforament,172218
11,el Poble Sec,2021,Arts escèniques,Entrades_Venudes,78242
11,el Poble Sec,2021,Arts escèniques,Espectacles,16
11,el Poble Sec,2021,Arts escèniques,Espectadors,83965
11,el Poble Sec,2021,Arts escèniques,Funcions,362
1,el Raval,2021,Arts escèniques,Aforament,23027
1,el Raval,2021,Arts escèniques,Entrades_Venudes,10263
1,el Raval,2021,Arts escèniques,Espectacles,9
1,el Raval,2021,Arts escèniques,Espectadors,11025
1,el Raval,2021,Arts escèniques,Funcions,218
7,la Dreta de l'Eixample,2021,Arts escèniques,Aforament,6972
7,la Dreta de l'Eixample,2021,Arts escèniques,Entrades_Venudes,3015
7,la Dreta de l'Eixample,2021,Arts escèniques,Espectacles,26
7,la Dreta de l'Eixample,2021,Arts escèniques,Espectadors,4006
7,la Dreta de l'Eixample,2021,Arts escèniques,Funcions,157
6,la Sagrada Família,2021,Arts escèniques,Aforament,26756
6,la Sagrada Família,2021,Arts escèniques,Entrades_Venudes,11082
6,la Sagrada Família,2021,Arts escèniques,Espectacles,13
6,la Sagrada Família,2021,Arts escèniques,Espectadors,12671
6,la Sagrada Família,2021,Arts escèniques,Funcions,227
6,la Sagrada Família,2021,Arts escèniques,Aforament,4660
6,la Sagrada Família,2021,Arts escèniques,Entrades_Venudes,2304
6,la Sagrada Família,2021,Arts escèniques,Espectacles,9
6,la Sagrada Família,2021,Arts escèniques,Espectadors,3068
6,la Sagrada Família,2021,Arts escèniques,Funcions,176
1,el Raval,2021,Arts escèniques,Aforament,124029
1,el Raval,2021,Arts escèniques,Entrades_Venudes,85963
1,el Raval,2021,Arts escèniques,Espectacles,10
1,el Raval,2021,Arts escèniques,Espectadors,91249
1,el Raval,2021,Arts escèniques,Funcions,358
11,el Poble Sec,2021,Arts escèniques,Aforament,30879
11,el Poble Sec,2021,Arts escèniques,Entrades_Venudes,26593
11,el Poble Sec,2021,Arts escèniques,Espectacles,15
11,el Poble Sec,2021,Arts escèniques,Espectadors,26593
11,el Poble Sec,2021,Arts escèniques,Funcions,21
11,el Poble Sec,2021,Arts escèniques,Aforament,10260
11,el Poble Sec,2021,Arts escèniques,Entrades_Venudes,5338
11,el Poble Sec,2021,Arts escèniques,Espectacles,15
11,el Poble Sec,2021,Arts escèniques,Espectadors,6974
11,el Poble Sec,2021,Arts escèniques,Funcions,125
31,la Vila de Gràcia,2021,Arts escèniques,Aforament,17559
31,la Vila de Gràcia,2021,Arts escèniques,Entrades_Venudes,11373
31,la Vila de Gràcia,2021,Arts escèniques,Espectacles,17
31,la Vila de Gràcia,2021,Arts escèniques,Espectadors,13955
31,la Vila de Gràcia,2021,Arts escèniques,Funcions,139
11,el Poble Sec,2021,Arts escèniques,Aforament,51871
1,el Raval,2021,Arts escèniques,Entrades_Venudes,114436
11,el Poble Sec,2021,Arts escèniques,Entrades_Venudes,31562
11,el Poble Sec,2021,Arts escèniques,Espectacles,17
11,el Poble Sec,2021,Arts escèniques,Espectadors,35609
11,el Poble Sec,2021,Arts escèniques,Funcions,130
5,el Fort Pienc,2021,Arts escèniques,Aforament,1300
5,el Fort Pienc,2021,Arts escèniques,Entrades_Venudes,943
5,el Fort Pienc,2021,Arts escèniques,Espectacles,3
5,el Fort Pienc,2021,Arts escèniques,Espectadors,1129
5,el Fort Pienc,2021,Arts escèniques,Funcions,9
5,el Fort Pienc,2021,Arts escèniques,Aforament,55516
5,el Fort Pienc,2021,Arts escèniques,Entrades_Venudes,40281
5,el Fort Pienc,2021,Arts escèniques,Espectacles,8
5,el Fort Pienc,2021,Arts escèniques,Espectadors,44904
5,el Fort Pienc,2021,Arts escèniques,Funcions,120
5,el Fort Pienc,2021,Arts escèniques,Aforament,17597
5,el Fort Pienc,2021,Arts escèniques,Entrades_Venudes,12232
5,el Fort Pienc,2021,Arts escèniques,Espectacles,11
5,el Fort Pienc,2021,Arts escèniques,Espectadors,14883
5,el Fort Pienc,2021,Arts escèniques,Funcions,123
5,el Fort Pienc,2021,Arts escèniques,Aforament,19307
5,el Fort Pienc,2021,Arts escèniques,Entrades_Venudes,10596
5,el Fort Pienc,2021,Arts escèniques,Espectacles,11
5,el Fort Pienc,2021,Arts escèniques,Espectadors,13670
5,el Fort Pienc,2021,Arts escèniques,Funcions,107
1,el Raval,2021,Arts escèniques,Aforament,190735
1,el Raval,2021,Arts escèniques,Espectacles,26
1,el Raval,2021,Arts escèniques,Espectadors,124932
1,el Raval,2021,Arts escèniques,Funcions,387
1,el Raval,2021,Arts escèniques,Aforament,134356
1,el Raval,2021,Arts escèniques,Entrades_Venudes,66999
1,el Raval,2021,Arts escèniques,Espectacles,24
1,el Raval,2021,Arts escèniques,Espectadors,73076
1,el Raval,2021,Arts escèniques,Funcions,333
1,el Raval,2021,Arts escèniques,Aforament,3592
1,el Raval,2021,Arts escèniques,Entrades_Venudes,2688
1,el Raval,2021,Arts escèniques,Espectacles,11
1,el Raval,2021,Arts escèniques,Espectadors,2987
1,el Raval,2021,Arts escèniques,Funcions,124
1,el Raval,2021,Arts escèniques,Aforament,14838
1,el Raval,2021,Arts escèniques,Entrades_Venudes,5961
1,el Raval,2021,Arts escèniques,Espectacles,22
1,el Raval,2021,Arts escèniques,Espectadors,7157
1,el Raval,2021,Arts escèniques,Funcions,206
7,la Dreta de l'Eixample,2021,Arts escèniques,Aforament,203241
7,la Dreta de l'Eixample,2021,Arts escèniques,Entrades_Venudes,149702
7,la Dreta de l'Eixample,2021,Arts escèniques,Espectacles,19
7,la Dreta de l'Eixample,2021,Arts escèniques,Espectadors,157117
7,la Dreta de l'Eixample,2021,Arts escèniques,Funcions,200
31,la Vila de Gràcia,2021,Arts escèniques,Aforament,30026
31,la Vila de Gràcia,2021,Arts escèniques,Entrades_Venudes,17434
31,la Vila de Gràcia,2021,Arts escèniques,Espectacles,21
31,la Vila de Gràcia,2021,Arts escèniques,Espectadors,18392
31,la Vila de Gràcia,2021,Arts escèniques,Funcions,499
31,la Vila de Gràcia,2021,Arts escèniques,Aforament,126508
31,la Vila de Gràcia,2021,Arts escèniques,Entrades_Venudes,67991
31,la Vila de Gràcia,2021,Arts escèniques,Espectacles,13
31,la Vila de Gràcia,2021,Arts escèniques,Espectadors,69713
31,la Vila de Gràcia,2021,Arts escèniques,Funcions,520
31,la Vila de Gràcia,2020,Arts escèniques,Aforament,7744
31,la Vila de Gràcia,2020,Arts escèniques,Entrades_Venudes,3285
31,la Vila de Gràcia,2020,Arts escèniques,Espectacles,17
31,la Vila de Gràcia,2020,Arts escèniques,Espectadors,4046
31,la Vila de Gràcia,2020,Arts escèniques,Funcions,81
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Aforament,4918
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Entrades_Venudes,3201
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Espectacles,27
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Espectadors,3735
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Funcions,86
9,la Nova Esquerra de l'Eixample,2020,Arts escèniques,Aforament,44868
9,la Nova Esquerra de l'Eixample,2020,Arts escèniques,Entrades_Venudes,17771
9,la Nova Esquerra de l'Eixample,2020,Arts escèniques,Espectacles,17
9,la Nova Esquerra de l'Eixample,2020,Arts escèniques,Espectadors,20620
9,la Nova Esquerra de l'Eixample,2020,Arts escèniques,Funcions,228
1,el Raval,2020,Arts escèniques,Aforament,2880
1,el Raval,2020,Arts escèniques,Entrades_Venudes,2086
1,el Raval,2020,Arts escèniques,Espectacles,10
1,el Raval,2020,Arts escèniques,Espectadors,2267
1,el Raval,2020,Arts escèniques,Funcions,47
1,el Raval,2020,Arts escèniques,Aforament,84593
1,el Raval,2020,Arts escèniques,Entrades_Venudes,62580
1,el Raval,2020,Arts escèniques,Espectacles,24
1,el Raval,2020,Arts escèniques,Espectadors,65215
1,el Raval,2020,Arts escèniques,Funcions,135
1,el Raval,2020,Arts escèniques,Aforament,9023
1,el Raval,2020,Arts escèniques,Entrades_Venudes,5904
1,el Raval,2020,Arts escèniques,Espectacles,3
1,el Raval,2020,Arts escèniques,Espectadors,6748
1,el Raval,2020,Arts escèniques,Funcions,47
2,el Barri Gòtic,2020,Arts escèniques,Aforament,25744
2,el Barri Gòtic,2020,Arts escèniques,Entrades_Venudes,14842
2,el Barri Gòtic,2020,Arts escèniques,Espectacles,10
2,el Barri Gòtic,2020,Arts escèniques,Espectadors,16514
2,el Barri Gòtic,2020,Arts escèniques,Funcions,91
2,el Barri Gòtic,2020,Arts escèniques,Aforament,36124
2,el Barri Gòtic,2020,Arts escèniques,Entrades_Venudes,23798
2,el Barri Gòtic,2020,Arts escèniques,Espectacles,7
2,el Barri Gòtic,2020,Arts escèniques,Espectadors,24769
2,el Barri Gòtic,2020,Arts escèniques,Funcions,70
7,la Dreta de l'Eixample,2020,Arts escèniques,Aforament,80471
7,la Dreta de l'Eixample,2020,Arts escèniques,Entrades_Venudes,61060
7,la Dreta de l'Eixample,2020,Arts escèniques,Espectacles,7
7,la Dreta de l'Eixample,2020,Arts escèniques,Espectadors,63231
7,la Dreta de l'Eixample,2020,Arts escèniques,Funcions,82
8,l'Antiga Esquerra de l'Eixample,2020,Arts escèniques,Aforament,46230
8,l'Antiga Esquerra de l'Eixample,2020,Arts escèniques,Entrades_Venudes,24966
8,l'Antiga Esquerra de l'Eixample,2020,Arts escèniques,Espectacles,18
8,l'Antiga Esquerra de l'Eixample,2020,Arts escèniques,Espectadors,28722
8,l'Antiga Esquerra de l'Eixample,2020,Arts escèniques,Funcions,220
2,el Barri Gòtic,2020,Arts escèniques,Aforament,5046
2,el Barri Gòtic,2020,Arts escèniques,Entrades_Venudes,3584
2,el Barri Gòtic,2020,Arts escèniques,Espectacles,13
2,el Barri Gòtic,2020,Arts escèniques,Espectadors,4055
2,el Barri Gòtic,2020,Arts escèniques,Funcions,133
11,el Poble Sec,2020,Arts escèniques,Aforament,153137
11,el Poble Sec,2020,Arts escèniques,Entrades_Venudes,148693
11,el Poble Sec,2020,Arts escèniques,Espectacles,2
11,el Poble Sec,2020,Arts escèniques,Espectadors,151932
11,el Poble Sec,2020,Arts escèniques,Funcions,176
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Aforament,12780
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Entrades_Venudes,6626
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Espectacles,17
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Espectadors,8007
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Funcions,172
1,el Raval,2020,Arts escèniques,Aforament,94907
1,el Raval,2020,Arts escèniques,Entrades_Venudes,76111
1,el Raval,2020,Arts escèniques,Espectacles,20
1,el Raval,2020,Arts escèniques,Espectadors,85841
1,el Raval,2020,Arts escèniques,Funcions,68
31,la Vila de Gràcia,2020,Arts escèniques,Aforament,24270
31,la Vila de Gràcia,2020,Arts escèniques,Entrades_Venudes,13308
31,la Vila de Gràcia,2020,Arts escèniques,Espectacles,13
31,la Vila de Gràcia,2020,Arts escèniques,Espectadors,14528
31,la Vila de Gràcia,2020,Arts escèniques,Funcions,124
31,la Vila de Gràcia,2020,Arts escèniques,Aforament,3563
31,la Vila de Gràcia,2020,Arts escèniques,Entrades_Venudes,2238
31,la Vila de Gràcia,2020,Arts escèniques,Espectacles,21
31,la Vila de Gràcia,2020,Arts escèniques,Espectadors,2317
31,la Vila de Gràcia,2020,Arts escèniques,Funcions,85
31,la Vila de Gràcia,2020,Arts escèniques,Aforament,2979
31,la Vila de Gràcia,2020,Arts escèniques,Entrades_Venudes,1655
31,la Vila de Gràcia,2020,Arts escèniques,Espectacles,18
31,la Vila de Gràcia,2020,Arts escèniques,Espectadors,1935
31,la Vila de Gràcia,2020,Arts escèniques,Funcions,87
19,les Corts,2020,Arts escèniques,Aforament,0
19,les Corts,2020,Arts escèniques,Entrades_Venudes,0
19,les Corts,2020,Arts escèniques,Espectacles,0
19,les Corts,2020,Arts escèniques,Espectadors,0
19,les Corts,2020,Arts escèniques,Funcions,0
27,el Putxet i el Farró,2020,Arts escèniques,Aforament,3246
27,el Putxet i el Farró,2020,Arts escèniques,Entrades_Venudes,1884
27,el Putxet i el Farró,2020,Arts escèniques,Espectacles,11
27,el Putxet i el Farró,2020,Arts escèniques,Espectadors,2628
27,el Putxet i el Farró,2020,Arts escèniques,Funcions,79
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Aforament,4682
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Entrades_Venudes,3198
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Espectacles,17
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Espectadors,3309
4,"Sant Pere, Santa Caterina i la Ribera",2020,Arts escèniques,Funcions,127
8,l'Antiga Esquerra de l'Eixample,2020,Arts escèniques,Aforament,43746
8,l'Antiga Esquerra de l'Eixample,2020,Arts escèniques,Entrades_Venudes,26902
8,l'Antiga Esquerra de l'Eixample,2020,Arts escèniques,Espectacles,6
8,l'Antiga Esquerra de l'Eixample,2020,Arts escèniques,Espectadors,30054
8,l'Antiga Esquerra de l'Eixample,2020,Arts escèniques,Funcions,138
11,el Poble Sec,2020,Arts escèniques,Aforament,970
11,el Poble Sec,2020,Arts escèniques,Entrades_Venudes,894
11,el Poble Sec,2020,Arts escèniques,Espectacles,1
11,el Poble Sec,2020,Arts escèniques,Espectadors,970
11,el Poble Sec,2020,Arts escèniques,Funcions,5
11,el Poble Sec,2020,Arts escèniques,Aforament,430
1,el Raval,2020,Arts escèniques,Aforament,2244
11,el Poble Sec,2020,Arts escèniques,Entrades_Venudes,308
