Latitud,Titularitat,Codi_Districte,Tipus_Us,Notes_Equipament,Nom_Districte,Notes_Dades,Nom_Barri,Indicador,Tipus_Equipament,Nom_Equipament,Valor,Codi_Barri,Ambit,_id,Any,Longitud,TipusGeneral,TipusEquipament,Equipament
41.36863,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament. A partir 30/10 se suspenen totes les activitats i visites excepte les adreçades a grups de convivència i col·lectius vulnerables. 
",el Poble Sec,Visitants,,,68351,11,Arts visuals,47,2020,2.159851,Centres patrimonials,Museus i col·leccions,Fundació Joan Miró
41.36863,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble Sec,Visites_Exposicions_Temporals,,,200172,11,Arts visuals,48,2020,2.159851,Centres patrimonials,Museus i col·leccions,Fundació Joan Miró
41.3826167,Privada,4,,,Les Corts,,la Maternitat i Sant Ramon,Fons_Colleccio,,,1343,20,Arts visuals,49,2020,2.1262746,Centres patrimonials,Museus i col·leccions,Fundació Suñol
41.3826167,Privada,4,,,Les Corts,,la Maternitat i Sant Ramon,Num_Exposicions_Temporals,,,3,20,Arts visuals,50,2020,2.1262746,Centres patrimonials,Museus i col·leccions,Fundació Suñol
41.3826167,Privada,4,,,Les Corts,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament.
",la Maternitat i Sant Ramon,Visitants,,,4838,20,Arts visuals,51,2020,2.1262746,Centres patrimonials,Museus i col·leccions,Fundació Suñol
41.3826167,Privada,4,,,Les Corts,,la Maternitat i Sant Ramon,Visites_Exposicions_Temporals,,,2785,20,Arts visuals,52,2020,2.1262746,Centres patrimonials,Museus i col·leccions,Fundació Suñol
41.380783393,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Fons_Colleccio,,,9000,2,Història i memòria,53,2020,2.180139311,Centres patrimonials,Museus i col·leccions,Hash Marihuana Cáñamo & Hemp Museum
41.380783393,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Num_Exposicions_Temporals,,,1,2,Història i memòria,54,2020,2.180139311,Centres patrimonials,Museus i col·leccions,Hash Marihuana Cáñamo & Hemp Museum
41.380783393,Privada,1,,,Ciutat Vella,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament.
",el Barri Gòtic,Visitants,,,2510,2,Història i memòria,55,2020,2.180139311,Centres patrimonials,Museus i col·leccions,Hash Marihuana Cáñamo & Hemp Museum
41.380783393,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Visites_Exposicions_Temporals,,,3000,2,Història i memòria,56,2020,2.180139311,Centres patrimonials,Museus i col·leccions,Hash Marihuana Cáñamo & Hemp Museum
41.388415,Privada,10,,,Sant Martí,,la Vila Olímpica del Poblenou,Num_Exposicions_Temporals,,,3,67,Arts visuals,57,2020,2.1960494,Centres d'exposicions,Centres d'exposicions,KBr Fundación MAPFRE
41.388415,Privada,10,,,Sant Martí,,la Vila Olímpica del Poblenou,Visitants,,,35210,67,Arts visuals,58,2020,2.1960494,Centres d'exposicions,Centres d'exposicions,KBr Fundación MAPFRE
41.388415,Privada,10,,,Sant Martí,,la Vila Olímpica del Poblenou,Visites_Exposicions_Temporals,,,35210,67,Arts visuals,59,2020,2.1960494,Centres d'exposicions,Centres d'exposicions,KBr Fundación MAPFRE
41.376477557,Privada,1,,,Ciutat Vella,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament.
",el Barri Gòtic,Visitants,,,310636,2,Ciència,60,2020,2.184560919,Centres patrimonials,Museus i col·leccions,L'Aquàrium
41.381057326,Municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,4,1,Arts visuals,61,2020,2.169793857,Centres d'exposicions,Centres d'exposicions,La Capella
41.381057326,Municipal,1,,,Ciutat Vella,,el Raval,Visitants,,,18836,1,Arts visuals,62,2020,2.169793857,Centres d'exposicions,Centres d'exposicions,La Capella
41.381057326,Municipal,1,,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,,,18836,1,Arts visuals,63,2020,2.169793857,Centres d'exposicions,Centres d'exposicions,La Capella
41.395316302,Privada,2,,,Eixample,,la Dreta de l'Eixample,Num_Exposicions_Temporals,,,2,7,Arts visuals,64,2020,2.162043384,Centres patrimonials,Espais d'interès arquitectònic,La Pedrera
41.395316302,Privada,2,,,Eixample,,la Dreta de l'Eixample,Visitants,,,161396,7,Arts visuals,65,2020,2.162043384,Centres patrimonials,Espais d'interès arquitectònic,La Pedrera
41.395316302,Privada,2,,,Eixample,,la Dreta de l'Eixample,Visites_Exposicions_Temporals,,,30913,7,Arts visuals,66,2020,2.162043384,Centres patrimonials,Espais d'interès arquitectònic,La Pedrera
41.382498322,Municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,11,1,Arts visuals,67,2020,2.171708630,Centres d'exposicions,Centres d'exposicions,La Virreina Centre de la Imatge
41.382498322,Municipal,1,,,Ciutat Vella,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament. A partir 30/10 se suspenen totes les activitats i visites excepte les adreçades a grups de convivència i col·lectius vulnerables. 
",el Raval,Visitants,,,64206,1,Arts visuals,68,2020,2.171708630,Centres d'exposicions,Centres d'exposicions,La Virreina Centre de la Imatge
41.382498322,Municipal,1,,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,,,75850,1,Arts visuals,69,2020,2.171708630,Centres d'exposicions,Centres d'exposicions,La Virreina Centre de la Imatge
41.370153865,Pública no municipal,3,,,Sants-Montjuïc,,el Poble Sec,Num_Exposicions_Temporals,,,1,11,Història i memòria,70,2020,2.157646024,Centres patrimonials,Museus i col·leccions,Museu d'Arqueologia de Catalunya
41.370153865,Pública no municipal,3,,,Sants-Montjuïc,,el Poble Sec,Visitants,,,15305,11,Història i memòria,71,2020,2.157646024,Centres patrimonials,Museus i col·leccions,Museu d'Arqueologia de Catalunya
41.370153865,Pública no municipal,3,,,Sants-Montjuïc,,el Poble Sec,Visites_Exposicions_Temporals,,,12774,11,Història i memòria,72,2020,2.157646024,Centres patrimonials,Museus i col·leccions,Museu d'Arqueologia de Catalunya
41.383145956,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Fons_Colleccio,,,5402,1,Arts visuals,73,2020,2.167830774,Centres patrimonials,Museus i col·leccions,Museu d'Art Contemporani de Barcelona. MACBA
41.383145956,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,8,1,Arts visuals,74,2020,2.167830774,Centres patrimonials,Museus i col·leccions,Museu d'Art Contemporani de Barcelona. MACBA
41.383145956,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament. A partir 30/10 se suspenen totes les activitats i visites excepte les adreçades a grups de convivència i col·lectius vulnerables. 
",el Raval,Visitants,,,85185,1,Arts visuals,75,2020,2.167830774,Centres patrimonials,Museus i col·leccions,Museu d'Art Contemporani de Barcelona. MACBA
41.383145956,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,,,269528,1,Arts visuals,76,2020,2.167830774,Centres patrimonials,Museus i col·leccions,Museu d'Art Contemporani de Barcelona. MACBA
41.384316,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Fons_Colleccio,,,78703,2,Història i memòria,77,2020,2.177521,Centres patrimonials,Museus i col·leccions,Museu d'Història de Barcelona. MUHBA
41.384316,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Num_Exposicions_Temporals,,,5,2,Història i memòria,78,2020,2.177521,Centres patrimonials,Museus i col·leccions,Museu d'Història de Barcelona. MUHBA
41.402569757,Municipal,10,,El Museu del Disseny de Barcelona s'ha inaugurat el 13/12/2014.,Sant Martí,,el Parc i la Llacuna del Poblenou,Fons_Colleccio,,,79223,66,Arts visuals,96,2020,2.188032505,Centres patrimonials,Museus i col·leccions,Museu del Disseny de Barcelona
41.384316,Municipal,1,,,Ciutat Vella,"Covid-19: totes les seus d'aquest equipament van romandre tancades del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament (excepte Domus d'Avinyó,  Santa Caterina i Temple d'August, que romanen tancades fins a finals d'any). A partir 30/10 se suspenen totes les activitats i visites excepte les adreçades a grups de convivència i col·lectius vulnerables. 
",el Barri Gòtic,Visitants,,,227791,2,Història i memòria,79,2020,2.177521,Centres patrimonials,Museus i col·leccions,Museu d'Història de Barcelona. MUHBA
41.384316,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Visites_Exposicions_Temporals,,,26511,2,Història i memòria,80,2020,2.177521,Centres patrimonials,Museus i col·leccions,Museu d'Història de Barcelona. MUHBA
41.380668608,Pública no municipal,1,,,Ciutat Vella,,la Barceloneta,Fons_Colleccio,,,11250,3,Història i memòria,81,2020,2.185503480,Centres patrimonials,Museus i col·leccions,Museu d'Història de Catalunya
41.380668608,Pública no municipal,1,,,Ciutat Vella,,la Barceloneta,Num_Exposicions_Temporals,,,3,3,Història i memòria,82,2020,2.185503480,Centres patrimonials,Museus i col·leccions,Museu d'Història de Catalunya
41.380668608,Pública no municipal,1,,,Ciutat Vella,,la Barceloneta,Visitants,,,37668,3,Història i memòria,83,2020,2.185503480,Centres patrimonials,Museus i col·leccions,Museu d'Història de Catalunya
41.380668608,Pública no municipal,1,,,Ciutat Vella,,la Barceloneta,Visites_Exposicions_Temporals,,,10789,3,Història i memòria,84,2020,2.185503480,Centres patrimonials,Museus i col·leccions,Museu d'Història de Catalunya
41.377099024,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Visitants,,,14401,2,Història i memòria,85,2020,2.177442932,Centres patrimonials,Museus i col·leccions,Museu de Cera
41.410779883,Consorci o fundació amb presència municipal,10,,,Sant Martí,,el Besòs i el Maresme,Fons_Colleccio,,,3126292,70,Ciència,86,2020,2.220482541,Centres patrimonials,Museus i col·leccions,Museu de Ciències Naturals de Barcelona. MCNB
41.410779883,Consorci o fundació amb presència municipal,10,,,Sant Martí,,el Besòs i el Maresme,Num_Exposicions_Temporals,,,4,70,Ciència,87,2020,2.220482541,Centres patrimonials,Museus i col·leccions,Museu de Ciències Naturals de Barcelona. MCNB
41.402569757,Municipal,10,,El Museu del Disseny de Barcelona s'ha inaugurat el 13/12/2014.,Sant Martí,,el Parc i la Llacuna del Poblenou,Num_Exposicions_Temporals,,,2,66,Arts visuals,97,2020,2.188032505,Centres patrimonials,Museus i col·leccions,Museu del Disseny de Barcelona
41.410779883,Consorci o fundació amb presència municipal,10,,,Sant Martí,"Covid-19: Totes les seus d'aquest equipament van romandre tancades del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament. A partir 30/10 se suspenen totes les activitats i visites excepte les adreçades a grups de convivència i col·lectius vulnerables. 
",el Besòs i el Maresme,Visitants,,,120549,70,Ciència,88,2020,2.220482541,Centres patrimonials,Museus i col·leccions,Museu de Ciències Naturals de Barcelona. MCNB
41.410779883,Consorci o fundació amb presència municipal,10,,,Sant Martí,,el Besòs i el Maresme,Visites_Exposicions_Temporals,,,49514,70,Ciència,89,2020,2.220482541,Centres patrimonials,Museus i col·leccions,Museu de Ciències Naturals de Barcelona. MCNB
41.382282529,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Fons_Colleccio,,,800,2,Història i memòria,90,2020,2.172714946,Centres patrimonials,Museus i col·leccions,Museu de l'Eròtica
41.382282529,Privada,1,,,Ciutat Vella,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament.
",el Barri Gòtic,Visitants,,,15158,2,Història i memòria,91,2020,2.172714946,Centres patrimonials,Museus i col·leccions,Museu de l'Eròtica
41.398366625,Consorci o fundació amb presència municipal,2,,,Eixample,,el Fort Pienc,Num_Exposicions_Temporals,,,5,5,Història i memòria,92,2020,2.184867722,Centres patrimonials,Museus i col·leccions,Museu de la Música
41.398366625,Consorci o fundació amb presència municipal,2,,,Eixample,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament.A partir 8 setembre tots els serveis en marxa excepte els que impliquen manipulació d'instruments (sala d'interactius) o de dispositius tecnològics (audioguia i pantalles tàctils). A partir 30/10 se suspenen totes les activitats i visites excepte les adreçades a grups de convivència i col·lectius vulnerables. 
",el Fort Pienc,Visitants,,,15321,5,Història i memòria,93,2020,2.184867722,Centres patrimonials,Museus i col·leccions,Museu de la Música
41.398366625,Consorci o fundació amb presència municipal,2,,,Eixample,,el Fort Pienc,Visites_Exposicions_Temporals,,,244,5,Història i memòria,94,2020,2.184867722,Centres patrimonials,Museus i col·leccions,Museu de la Música
41.387387733,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,26674,4,Història i memòria,95,2020,2.181708405,Centres patrimonials,Museus i col·leccions,Museu de la Xocolata
41.396100952,Pública no municipal,2,,,Eixample,,la Dreta de l'Eixample,Visites_Exposicions_Temporals,,,271629,7,Arts visuals,129,2020,2.159514266,Centres d'exposicions,Centres d'exposicions,Palau Robert
41.402569757,Municipal,10,,El Museu del Disseny de Barcelona s'ha inaugurat el 13/12/2014.,Sant Martí,"Covid 19: espai tancat des del mes de març. A partir del 30 de novembre es comencen a oferir activitats per a grups escolars i universitaris i, a partir 5 de desembre, visites individuals els dissabtes.
 Covid-19: totes les seus d'aquest equipament van romandre tancades del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament (excepte la Casa Bloc, amb calendari específic). A partir 30/10 se suspenen totes les activitats i visites excepte les adreçades a grups de convivència i col·lectius vulnerables. 
",el Parc i la Llacuna del Poblenou,Visitants,,,34721,66,Arts visuals,98,2020,2.188032505,Centres patrimonials,Museus i col·leccions,Museu del Disseny de Barcelona
41.402569757,Municipal,10,,El Museu del Disseny de Barcelona s'ha inaugurat el 13/12/2014.,Sant Martí,,el Parc i la Llacuna del Poblenou,Visites_Exposicions_Temporals,,,28042,66,Arts visuals,99,2020,2.188032505,Centres patrimonials,Museus i col·leccions,Museu del Disseny de Barcelona
41.379059282,Privada,4,,,Les Corts,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament.
",la Maternitat i Sant Ramon,Visitants,,,226555,20,Història i memòria,100,2020,2.120267204,Centres patrimonials,Museus i col·leccions,Museu del Futbol Club Barcelona
41.42174827,Municipal,5,,,Sarrià-Sant Gervasi,,"Vallvidrera, el Tibidabo i les Planes",Visitants,,,5184,22,Història i memòria,101,2020,2.11979347,Centres patrimonials,Museus i col·leccions,Museu dels Autòmats del Tibidabo
41.369062110,Municipal,3,,,Sants-Montjuïc,,el Poble Sec,Fons_Colleccio,,,74000,11,Arts visuals,102,2020,2.155983304,Centres patrimonials,Museus i col·leccions,Museu Etnològic i de Cultures del Món
41.369062110,Municipal,3,,,Sants-Montjuïc,,el Poble Sec,Num_Exposicions_Temporals,,,2,11,Arts visuals,103,2020,2.155983304,Centres patrimonials,Museus i col·leccions,Museu Etnològic i de Cultures del Món
41.369062110,Municipal,3,,,Sants-Montjuïc,"Covid-19: totes les seus d'aquest equipament van romandre tancades del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament. A partir 30/10 se suspenen totes les activitats i visites excepte les adreçades a grups de convivència i col·lectius vulnerables. 
",el Poble Sec,Visitants,,,22916,11,Arts visuals,104,2020,2.155983304,Centres patrimonials,Museus i col·leccions,Museu Etnològic i de Cultures del Món
41.369062110,Municipal,3,,,Sants-Montjuïc,,el Poble Sec,Visites_Exposicions_Temporals,,,4514,11,Arts visuals,105,2020,2.155983304,Centres patrimonials,Museus i col·leccions,Museu Etnològic i de Cultures del Món
41.384173998,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Fons_Colleccio,,,55000,2,Arts visuals,106,2020,2.176939205,Centres patrimonials,Museus i col·leccions,Museu Frederic Marès
41.384173998,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Num_Exposicions_Temporals,,,1,2,Arts visuals,107,2020,2.176939205,Centres patrimonials,Museus i col·leccions,Museu Frederic Marès
41.384173998,Municipal,1,,,Ciutat Vella,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament. A partir 30/10 se suspenen totes les activitats i visites excepte les adreçades a grups de convivència i col·lectius vulnerables. 
",el Barri Gòtic,Visitants,,,30770,2,Arts visuals,108,2020,2.176939205,Centres patrimonials,Museus i col·leccions,Museu Frederic Marès
41.384173998,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Visites_Exposicions_Temporals,,,226,2,Arts visuals,109,2020,2.176939205,Centres patrimonials,Museus i col·leccions,Museu Frederic Marès
41.375949813,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Fons_Colleccio,,,382972,1,Història i memòria,110,2020,2.176041471,Centres patrimonials,Museus i col·leccions,Museu Marítim de Barcelona. MMB
41.375949813,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,7,1,Història i memòria,111,2020,2.176041471,Centres patrimonials,Museus i col·leccions,Museu Marítim de Barcelona. MMB
41.375949813,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,"Covid-19: espai tancat del 13/3 al 24/5/2020. Reobertura progressiva amb límits i controls d'aforament. A partir 30/10 se suspenen totes les activitats i visites excepte les adreçades a grups de convivència i col·lectius vulnerables. 
 Covid-19: suspeses les visites a bord del pailebot Santa Eulàlia des del 13/03 fins a finals d'any.
",el Raval,Visitants,,,65059,1,Història i memòria,112,2020,2.176041471,Centres patrimonials,Museus i col·leccions,Museu Marítim de Barcelona. MMB
