Latitud,Codi_Districte,Data_Instalacio,Font,Id_Instal,Nom_Districte,Codi_Carrer,Nom_Barri,ETRS89_Y,Data_DesInstalacio,Nom_Carrer,Num_Carrer,Codi_Barri,ETRS89_X,_id,Longitud,Tipus_Via
41.383306,4,2021-06-15T00:00:00,"PARCS, PATIS INTERIOR D'ILLA I ZEPQA",5666,Les Corts,207202,la Maternitat i Sant Ramon,4581676.930,2022-07-06T00:00:00,Mejía Lequerica,22,20,426984.839,436,2.126747,C
41.413429,10,2021-06-16T00:00:00,TRÀNSIT,5686,Sant Martí,310008,el Camp de l'Arpa del Clot,4584979.075,2021-11-13T00:00:00,Sant Quintí,32,64,431321.243,437,2.178230,C
41.373418,3,2021-06-18T00:00:00,TRÀNSIT,5706,Sants-Montjuïc,178400,el Poble Sec,4580555.994,2021-09-21T00:00:00,Lleida,32,11,429319.120,438,2.154793,C
41.384115,1,2024-01-18T00:00:00,OCI,8907,Ciutat Vella,34308,el Raval,4581730.560,,Rambla,113,1,430675.737,692,2.170879,C
41.383079,2,2021-06-18T00:00:00,TRÀNSIT,5707,L'Eixample,110803,la Nova Esquerra de l'Eixample,4581635.882,2021-10-19T00:00:00,Entença,155,9,428580.275,439,2.145831,C
41.388368,4,2021-06-29T00:00:00,TRÀNSIT,5746,Les Corts,16703,les Corts,4582233.720,2022-02-16T00:00:00,Anglesola,29,19,427515.261,440,2.133023,C
41.378803,2,2021-07-14T00:00:00,TRÀNSIT,5766,L'Eixample,329902,Sant Antoni,4581148.868,,Tamarit,165,10,429838.641,441,2.160936,C
41.430170,9,2021-07-14T00:00:00,NETEJA,5767,Sant Andreu,701326,Sant Andreu,4586831.410,2021-08-27T00:00:00,Fabra i Puig,76,60,431998.410,442,2.186124,Rbla
41.431997,9,2021-07-14T00:00:00,NETEJA,5768,Sant Andreu,296202,Sant Andreu,4587031.839,2021-08-27T00:00:00,Gran de Sant Andreu,151,60,432264.080,443,2.189280,C
41.410032,10,2021-07-21T00:00:00,ANIMALS,5786,Sant Martí,134801,el Camp de l'Arpa del Clot,4584601.133,2021-09-21T00:00:00,Freser,7,64,431401.332,444,2.179231,C
41.394284,2,2021-07-22T00:00:00,OCI,5806,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582873.354,2022-12-05T00:00:00,Enric Granados,143,8,429251.600,445,2.153715,C
41.390262,2,2021-07-22T00:00:00,OCI,5807,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582422.348,2022-02-05T00:00:00,Enric Granados,30,8,429704.312,446,2.159182,C
41.376153,3,2021-02-09T00:00:00,SUPERILLA,5847,Sants-Montjuïc,158901,Sants,4580873.000,2021-10-11T00:00:00,Osca,10,18,427957.000,447,2.138468,Pl
41.374055,3,2021-09-23T00:00:00,OCI,5867,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2022-02-03T00:00:00,Blai,41,11,430054.558,448,2.163579,C
41.378318,1,2021-09-23T00:00:00,OCI,5869,Ciutat Vella,10900,la Barceloneta,4581072.044,2022-02-05T00:00:00,Pepe Rubianes,16,3,432245.672,449,2.189727,C
41.406216,6,2021-09-30T00:00:00,PROVES,5886,Gràcia,208001,la Vila de Gràcia,4584198.701,2021-07-10T00:00:00,Torrent de l'Olla,218,31,429192.067,450,2.152848,C
41.381787,1,2021-09-28T00:00:00,ZONES PEATONALS,5926,Ciutat Vella,307900,el Barri Gòtic,4581467.092,2022-09-06T00:00:00,Sant Miquel,0,2,431199.810,451,2.177176,Pl
41.416079,5,2021-07-10T00:00:00,PATIS D'ESCOLA,5946,Sarrià-Sant Gervasi,182702,la Bonanova,4585310.000,2021-11-25T00:00:00,Lluís Muntadas,9,25,427560.000,452,2.133190,C
41.390594,4,2021-10-20T00:00:00,XARXA DE TRANSPORT PÚBLIC,5966,Les Corts,101700,Pedralbes,4582488.986,2022-01-13T00:00:00,Doctor Ferran,51,21,426710.268,453,2.123365,C
41.405174,6,2021-11-22T00:00:00,OCI,6226,Gràcia,167505,la Vila de Gràcia,4584075.309,2023-11-04T00:00:00,Joanic,2,31,429993.208,469,2.162446,Pl
41.402708,6,2021-10-20T00:00:00,TRÀNSIT,5986,Gràcia,208001,la Vila de Gràcia,4583806.357,2022-07-10T00:00:00,Torrent de l'Olla,121,31,429494.607,454,2.156512,C
41.400282,6,2021-10-20T00:00:00,TRÀNSIT,6006,Gràcia,208001,la Vila de Gràcia,4583534.581,2022-07-10T00:00:00,Torrent de l'Olla,51,31,429734.779,455,2.159417,C
41.406996,6,2021-10-20T00:00:00,TRÀNSIT,6007,Gràcia,208001,la Vila de Gràcia,4584286.206,2022-04-20T00:00:00,Torrent de l'Olla,224,31,429105.253,456,2.151799,C
41.382625,1,2021-10-20T00:00:00,OCI,6009,Ciutat Vella,193403,el Barri Gòtic,4581561.515,2022-02-03T00:00:00,Manuel Ribé,2,2,431056.362,457,2.175450,Plta
41.405117,6,2021-10-22T00:00:00,OCI,6026,Gràcia,366400,la Vila de Gràcia,4584073.118,,Virreina,4,31,429564.061,458,2.157312,Pl
41.383103,4,2021-10-25T00:00:00,PATIS D'ESCOLA,6046,Les Corts,88001,les Corts,4581647.000,2021-11-16T00:00:00,Comtes de Bell-lloc,182,19,427731.000,459,2.135674,C
41.437482,7,2021-11-11T00:00:00,TRÀNSIT,6086,Horta-Guinardó,351901,Horta,4587667.269,2022-06-16T00:00:00,Valldaura,24,43,429489.839,460,2.156005,Pg
41.424877,9,2021-12-11T00:00:00,OCI,6106,Sant Andreu,202402,la Sagrera,4586240.863,2022-04-10T00:00:00,Masadas,1,61,432302.259,461,2.189826,Pl
41.397383,10,2021-12-11T00:00:00,OCI,6107,Sant Martí,11200,el Parc i la Llacuna del Poblenou,4583188.274,2022-06-15T00:00:00,Pamplona,103,66,432306.225,462,2.190215,C
41.376153,3,2021-11-16T00:00:00,OCI,6127,Sants-Montjuïc,158901,Sants,4580873.000,2022-12-05T00:00:00,Osca,10,18,427957.000,463,2.138468,Pl
41.383103,4,2021-11-16T00:00:00,PATIS D'ESCOLA,6146,Les Corts,88001,les Corts,4581647.000,2022-02-16T00:00:00,Comtes de Bell-lloc,182,19,427731.000,464,2.135674,C
41.404079,2,2021-11-18T00:00:00,TRÀNSIT,6166,L'Eixample,350308,la Sagrada Família,4583940.816,2022-06-15T00:00:00,València,488,6,431341.232,465,2.178587,C
41.387863,2,2021-11-18T00:00:00,OCI,6186,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582153.500,2022-10-27T00:00:00,Enric Granados,11,8,429967.112,466,2.162356,C
41.391122,2,2021-11-18T00:00:00,OCI,6187,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582518.882,2022-10-27T00:00:00,Enric Granados,65,8,429598.374,467,2.157903,C
41.411885,7,2021-11-22T00:00:00,PROVES,6207,Horta-Guinardó,152905,el Baix Guinardó,4584819.398,2022-02-03T00:00:00,Guinardó,24,33,430093.916,468,2.163565,Rda
41.379147,1,2024-01-18T00:00:00,OCI,8906,Ciutat Vella,701367,el Raval,4581180.335,,Raval,15,1,430528.292,691,2.169179,Rbla
41.400380,6,2021-11-24T00:00:00,OCI,6246,Gràcia,284305,la Vila de Gràcia,4583547.226,2022-11-24T00:00:00,Vila de Gràcia,13,31,429557.814,470,2.157299,Pl
41.402754,6,2021-12-13T00:00:00,OCI,6266,Gràcia,348805,la Vila de Gràcia,4583810.119,,Revolució de Setembre 1868,3,31,429632.212,471,2.158158,Pl
41.382724,1,2021-12-14T00:00:00,OCI,6286,Ciutat Vella,193403,el Barri Gòtic,4581572.349,2022-10-24T00:00:00,Manuel Ribé,1,2,431065.838,472,2.175562,Plta
41.378242,1,2021-12-23T00:00:00,OCI,6306,Ciutat Vella,21306,el Raval,4581075.134,,Arc del Teatre,5,1,431023.452,473,2.175112,C
41.360031,3,2021-12-23T00:00:00,OCI,6326,Sants-Montjuïc,701272,la Marina de Port,4579081.761,2022-01-06T00:00:00,Mediterrània,1,13,428081.675,474,2.140171,Jard
41.384606,2,2022-01-26T00:00:00,TRÀNSIT,6346,L'Eixample,296508,Sant Antoni,4581790.720,,Sant Antoni,59,10,430084.516,475,2.163802,Rda
41.390225,4,2022-02-16T00:00:00,XARXA DE TRANSPORT PÚBLIC,6366,Les Corts,101700,Pedralbes,4582447.476,2022-02-05T00:00:00,Doctor Ferran,43,21,426758.567,476,2.123948,C
41.391245,4,2022-02-16T00:00:00,OCI,6386,Les Corts,225306,les Corts,4582554.008,2022-11-05T00:00:00,Nau Santa Maria,3,19,427429.327,477,2.131957,C
41.374055,3,2022-02-03T00:00:00,OCI,6426,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2022-09-14T00:00:00,Blai,41,11,430054.558,478,2.163579,C
41.392349,2,2022-03-23T00:00:00,OBRES,6446,L'Eixample,191204,la Dreta de l'Eixample,4582652.847,2023-01-18T00:00:00,Mallorca,236,7,429831.942,479,2.160681,C
41.406996,6,2022-04-20T00:00:00,TRÀNSIT,6466,Gràcia,208001,la Vila de Gràcia,4584286.206,2022-07-13T00:00:00,Torrent de l'Olla,224,31,429105.253,480,2.151799,C
41.407714,6,2022-04-20T00:00:00,TRÀNSIT,6486,Gràcia,144306,el Camp d'en Grassot i Gràcia Nova,4584356.352,2022-02-06T00:00:00,Pi i Margall,29,32,430085.239,481,2.163514,C
41.410069,6,2022-04-20T00:00:00,TRÀNSIT,6487,Gràcia,144306,el Camp d'en Grassot i Gràcia Nova,4584617.335,2022-02-06T00:00:00,Pi i Margall,75,32,430138.027,482,2.164116,C
41.411144,7,2022-04-20T00:00:00,TRÀNSIT,6488,Horta-Guinardó,144306,el Baix Guinardó,4584736.283,2022-07-06T00:00:00,Pi i Margall,110,33,430183.338,483,2.164644,C
41.382246,1,2022-04-26T00:00:00,OCI,6506,Ciutat Vella,311500,el Raval,4581528.454,,Sant Vicenç,34,1,430115.399,484,2.164201,C
41.390262,2,2022-02-05T00:00:00,OCI,6526,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582422.348,2022-10-22T00:00:00,Enric Granados,30,8,429704.312,485,2.159182,C
41.391245,4,2022-11-05T00:00:00,OCI,6566,Les Corts,225306,les Corts,4582554.008,2022-10-06T00:00:00,Nau Santa Maria,3,19,427429.327,486,2.131957,C
41.376153,3,2022-12-05T00:00:00,OCI,6567,Sants-Montjuïc,158901,Sants,4580873.000,2023-03-16T00:00:00,Osca,10,18,427957.000,487,2.138468,Pl
41.394284,2,2022-12-05T00:00:00,OCI,6586,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582873.354,2023-09-03T00:00:00,Enric Granados,143,8,429251.600,488,2.153715,C
41.394548,2,2022-05-13T00:00:00,TRÀNSIT,6606,L'Eixample,350308,la Dreta de l'Eixample,4582893.022,,València,275,7,430252.171,489,2.165680,C
41.395454,2,2022-05-13T00:00:00,TRÀNSIT,6607,L'Eixample,350308,la Dreta de l'Eixample,4582992.583,,València,291,7,430353.352,490,2.166879,C
41.393943,2,2022-05-13T00:00:00,TRÀNSIT,6608,L'Eixample,18505,la Dreta de l'Eixample,4582824.672,,Aragó,293,7,430367.518,491,2.167067,C
41.408956,10,2022-01-06T00:00:00,OBRES,6626,Sant Martí,169409,Provençals del Poblenou,4584469.613,2022-02-12T00:00:00,Corts Catalanes,938,71,432692.361,492,2.194691,G.V.
41.402956,10,2022-01-06T00:00:00,OCI,6646,Sant Martí,346800,el Poblenou,4583800.381,,Poblenou,105,68,433022.767,493,2.198718,Rbla
41.360031,3,2022-01-06T00:00:00,OCI,6647,Sants-Montjuïc,701272,la Marina de Port,4579081.761,2022-09-15T00:00:00,Mediterrània,1,13,428081.675,494,2.140171,Jard
41.382272,4,2022-02-06T00:00:00,TRÀNSIT,6666,Les Corts,118703,les Corts,4581557.627,2023-03-05T00:00:00,Evarist Arnús,12,19,427437.840,495,2.132179,C
41.405611,6,2022-02-06T00:00:00,TRÀNSIT,6667,Gràcia,325005,el Camp d'en Grassot i Gràcia Nova,4584119.242,2022-06-15T00:00:00,Sicília,321,32,430463.876,496,2.168071,C
41.401296,6,2022-02-06T00:00:00,OCI,6668,Gràcia,316106,la Vila de Gràcia,4583646.022,,Raspall,2,31,429853.093,497,2.160819,Pl
41.402882,6,2022-02-06T00:00:00,OCI,6669,Gràcia,270606,la Vila de Gràcia,4583821.624,,Puigmartí,37,31,429910.401,498,2.161485,C
41.401284,2,2022-07-06T00:00:00,OBRES,6686,L'Eixample,169409,el Fort Pienc,4583626.412,2022-06-10T00:00:00,Corts Catalanes,755,5,431766.261,499,2.183707,G.V.
41.386615,1,2022-07-06T00:00:00,OCI,6687,Ciutat Vella,12906,"Sant Pere, Santa Caterina i la Ribera",4581999.898,,Allada-Vermell,16,4,431536.931,500,2.181148,C
41.386853,2,2022-07-06T00:00:00,TRÀNSIT,6688,L'Eixample,87009,la Nova Esquerra de l'Eixample,4582051.453,2022-06-10T00:00:00,Comte Borrell,243,9,428933.163,501,2.150002,C
41.373627,3,2022-07-06T00:00:00,OCI,6689,Sants-Montjuïc,43400,el Poble Sec,4580571.152,,Blai,24,11,430147.508,502,2.164696,C
41.372375,3,2022-07-06T00:00:00,OCI,6690,Sants-Montjuïc,86902,el Poble Sec,4580430.105,,Nou de la Rambla,150,11,430361.203,503,2.167267,C
41.373812,3,2022-08-06T00:00:00,OCI,6706,Sants-Montjuïc,86902,el Poble Sec,4580588.461,2022-12-22T00:00:00,Nou de la Rambla,126,11,430487.503,504,2.168759,C
41.388076,2,2022-08-06T00:00:00,OCI,6726,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582177.439,2023-05-30T00:00:00,Enric Granados,17,8,429931.825,505,2.161931,C
41.382049,2,2022-08-06T00:00:00,TRÀNSIT,6727,L'Eixample,323203,Sant Antoni,4581509.398,,Sepúlveda,145,10,429824.143,506,2.160721,C
41.385171,2,2022-08-06T00:00:00,TRÀNSIT,6728,L'Eixample,285807,la Nova Esquerra de l'Eixample,4581868.512,,Rocafort,237,9,428548.599,507,2.145425,C
41.380707,2,2022-09-06T00:00:00,TRÀNSIT,6746,L'Eixample,285807,la Nova Esquerra de l'Eixample,4581367.796,2023-12-04T00:00:00,Rocafort,114,9,429065.651,508,2.151667,C
41.381766,2,2022-09-06T00:00:00,TRÀNSIT,6747,L'Eixample,54509,la Nova Esquerra de l'Eixample,4581484.848,,Calàbria,147,9,429110.983,509,2.152195,C
41.382956,2,2022-09-06T00:00:00,TRÀNSIT,6748,L'Eixample,87009,la Nova Esquerra de l'Eixample,4581614.449,2023-05-30T00:00:00,Comte Borrell,154,9,429371.160,510,2.155291,C
41.385465,2,2022-09-06T00:00:00,TRÀNSIT,6749,L'Eixample,89004,l'Antiga Esquerra de l'Eixample,4581890.396,2023-05-30T00:00:00,Consell de Cent,214,8,429638.981,511,2.158462,C
41.386681,2,2022-09-06T00:00:00,TRÀNSIT,6750,L'Eixample,89004,l'Antiga Esquerra de l'Eixample,4582024.201,2023-05-30T00:00:00,Consell de Cent,238,8,429762.804,512,2.159927,C
41.385245,2,2022-09-06T00:00:00,TRÀNSIT,6751,L'Eixample,169409,l'Antiga Esquerra de l'Eixample,4581862.720,,Corts Catalanes,579,8,429981.789,513,2.162565,G.V.
41.397009,2,2022-09-06T00:00:00,TRÀNSIT,6752,L'Eixample,145003,la Dreta de l'Eixample,4583164.166,2023-01-06T00:00:00,Girona,115,7,430460.812,514,2.168144,C
41.395167,2,2022-09-06T00:00:00,TRÀNSIT,6753,L'Eixample,145003,la Dreta de l'Eixample,4582957.532,2022-11-30T00:00:00,Girona,72,7,430689.741,515,2.170906,C
41.396322,2,2022-09-06T00:00:00,TRÀNSIT,6754,L'Eixample,18505,la Dreta de l'Eixample,4583085.947,,Aragó,346,7,430662.643,516,2.170567,C
41.393179,2,2022-09-06T00:00:00,TRÀNSIT,6755,L'Eixample,169409,la Dreta de l'Eixample,4582735.011,,Corts Catalanes,655,7,430873.464,517,2.173129,G.V.
41.404484,2,2022-09-06T00:00:00,TRÀNSIT,6756,L'Eixample,197302,la Sagrada Família,4583988.863,,Marina,280,6,431015.981,518,2.174691,C
41.399717,2,2022-09-06T00:00:00,TRÀNSIT,6757,L'Eixample,325005,el Fort Pienc,4583458.698,2024-05-14T00:00:00,Sicília,179,5,431107.796,519,2.175849,C
41.402223,6,2022-09-06T00:00:00,TRÀNSIT,6758,Gràcia,286504,el Camp d'en Grassot i Gràcia Nova,4583743.175,2024-05-14T00:00:00,Roger de Flor,233,32,430459.417,520,2.168061,C
41.387742,2,2022-09-06T00:00:00,TRÀNSIT,6759,L'Eixample,268003,l'Antiga Esquerra de l'Eixample,4582148.264,,Provença,152,8,429125.060,521,2.152286,C
41.380908,2,2022-09-06T00:00:00,TRÀNSIT,6760,L'Eixample,110803,la Nova Esquerra de l'Eixample,4581392.379,,Entença,113,9,428827.359,522,2.148814,C
41.395389,10,2022-06-14T00:00:00,OCI,6766,Sant Martí,11200,el Parc i la Llacuna del Poblenou,4582968.930,,Almogàvers,83,66,432088.117,523,2.187631,C
41.405611,6,2022-06-15T00:00:00,TRÀNSIT,6786,Gràcia,325005,el Camp d'en Grassot i Gràcia Nova,4584119.242,2024-05-14T00:00:00,Sicília,321,32,430463.876,524,2.168071,C
41.383704,1,2022-06-15T00:00:00,OCI,6787,Ciutat Vella,167709,el Raval,4581690.070,,Joaquín Costa,61,1,430141.025,525,2.164489,C
41.396728,10,2022-06-14T00:00:00,OCI,6806,Sant Martí,249304,el Parc i la Llacuna del Poblenou,4583113.664,,Pere IV,71,66,432509.612,526,2.192656,C
41.382523,1,2022-06-16T00:00:00,OCI,6826,Ciutat Vella,122609,el Raval,4581557.467,,Ferlandina,29,1,430294.012,527,2.166334,C
41.381315,1,2022-06-16T00:00:00,OCI,6827,Ciutat Vella,108958,el Raval,4581422.853,,Emili Vendrell,1,1,430338.484,528,2.166881,Pl
41.391591,2,2022-06-16T00:00:00,OCI,6828,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582571.296,2022-08-17T00:00:00,Enric Granados,56,8,429567.753,529,2.157531,C
41.387709,2,2022-06-16T00:00:00,OCI,6829,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582136.335,,Enric Granados,9,8,429972.211,530,2.162419,C
41.384923,1,2022-06-16T00:00:00,OCI,6830,Ciutat Vella,46409,"Sant Pere, Santa Caterina i la Ribera",4581810.780,2022-01-07T00:00:00,Born,19,4,431671.050,531,2.182773,Pg
41.383543,1,2022-06-16T00:00:00,OCI,6831,Ciutat Vella,132307,"Sant Pere, Santa Caterina i la Ribera",4581657.896,2022-10-11T00:00:00,Fossar de les Moreres,2,4,431636.877,532,2.182381,Pl
41.378981,1,2022-06-17T00:00:00,OCI,6832,Ciutat Vella,11109,la Barceloneta,4581145.728,,Miquel Pedrola i Alegre,4,3,432243.182,533,2.189689,C
41.384863,1,2022-06-17T00:00:00,OCI,6833,Ciutat Vella,276908,"Sant Pere, Santa Caterina i la Ribera",4581803.909,2022-09-15T00:00:00,Rec,38,4,431694.534,534,2.183054,C
41.379655,1,2022-06-17T00:00:00,OCI,6834,Ciutat Vella,112208,el Barri Gòtic,4581230.997,2023-09-28T00:00:00,Escudellers,12,2,431130.363,535,2.176373,C
41.380671,1,2022-06-17T00:00:00,OCI,6835,Ciutat Vella,18800,el Barri Gòtic,4581343.177,2023-12-05T00:00:00,Arai,5,2,431194.047,536,2.177121,C
41.409339,10,2022-06-23T00:00:00,OCI,6846,Sant Martí,286300,el Camp de l'Arpa del Clot,4584520.000,2023-05-18T00:00:00,Rogent,42,64,431852.000,537,2.184632,C
41.387076,1,2022-01-07T00:00:00,OCI,6886,Ciutat Vella,65607,"Sant Pere, Santa Caterina i la Ribera",4582051.709,,Carders,36,4,431477.078,538,2.180426,C
41.386697,1,2022-01-07T00:00:00,OCI,6887,Ciutat Vella,128900,"Sant Pere, Santa Caterina i la Ribera",4582009.973,,Fonollar,4,4,431436.514,539,2.179945,C
41.382590,1,2022-01-07T00:00:00,OCI,6888,Ciutat Vella,335803,el Raval,4581566.431,,Tigre,16,1,430136.865,540,2.164454,C
41.382375,1,2022-01-07T00:00:00,OCI,6889,Ciutat Vella,242407,el Raval,4581542.160,,Paloma,16,1,430179.626,541,2.164968,C
41.386615,1,2022-01-07T00:00:00,OCI,6890,Ciutat Vella,12906,"Sant Pere, Santa Caterina i la Ribera",4581999.898,2022-07-15T00:00:00,Allada-Vermell,16,4,431536.931,542,2.181148,C
41.411656,10,2022-05-07T00:00:00,OCI,6906,Sant Martí,266405,el Besòs i el Maresme,4584751.178,,Prim,19,70,434678.029,543,2.218416,Rbla
41.406996,6,2022-07-13T00:00:00,TRÀNSIT,6926,Gràcia,208001,la Vila de Gràcia,4584286.206,,Torrent de l'Olla,224,31,429105.253,544,2.151799,C
41.401519,6,2022-07-13T00:00:00,OCI,6966,Gràcia,326904,la Vila de Gràcia,4583674.030,2022-09-19T00:00:00,Sol,2,31,429521.701,545,2.156852,Pl
41.405521,6,2022-07-15T00:00:00,OCI,6967,Gràcia,167505,la Vila de Gràcia,4584113.950,2022-02-08T00:00:00,Joanic,7,31,429973.940,546,2.162211,Pl
41.405302,6,2022-04-08T00:00:00,OCI,6986,Gràcia,167505,la Vila de Gràcia,4584089.597,2022-10-21T00:00:00,Joanic,4,31,429981.651,547,2.162306,Pl
41.391591,2,2022-08-17T00:00:00,OCI,7006,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582571.296,2023-11-07T00:00:00,Enric Granados,56,8,429567.753,548,2.157531,C
41.402754,6,2022-02-08T00:00:00,OCI,7026,Gràcia,348805,la Vila de Gràcia,4583810.119,2022-09-19T00:00:00,Revolució de Setembre 1868,3,31,429632.212,549,2.158158,Pl
41.406216,6,2022-08-17T00:00:00,PROVES,7027,Gràcia,208001,la Vila de Gràcia,4584198.701,2022-08-30T00:00:00,Torrent de l'Olla,218,31,429192.067,550,2.152848,C
41.404079,2,2022-08-30T00:00:00,TRÀNSIT,7046,L'Eixample,350308,la Sagrada Família,4583940.816,,València,488,6,431341.232,551,2.178587,C
41.396728,10,2022-09-14T00:00:00,OCI,7066,Sant Martí,249304,el Parc i la Llacuna del Poblenou,4583113.664,2022-10-24T00:00:00,Pere IV,71,66,432509.612,552,2.192656,C
41.374055,3,2022-09-14T00:00:00,OCI,7067,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2022-11-22T00:00:00,Blai,41,11,430054.558,553,2.163579,C
41.384863,1,2022-09-15T00:00:00,OCI,7086,Ciutat Vella,276908,"Sant Pere, Santa Caterina i la Ribera",4581803.909,2023-11-01T00:00:00,Rec,38,4,431694.534,554,2.183054,C
41.360031,3,2022-09-15T00:00:00,OCI,7106,Sants-Montjuïc,701272,la Marina de Port,4579081.761,,Mediterrània,1,13,428081.675,555,2.140171,Jard
41.430238,7,2022-09-14T00:00:00,OCI,7126,Horta-Guinardó,319206,Horta,4586858.000,2022-06-10T00:00:00,Santes Creus,8,43,430001.000,556,2.162217,C
41.405174,6,2022-09-19T00:00:00,OCI,7146,Gràcia,167505,la Vila de Gràcia,4584075.309,2022-10-21T00:00:00,Joanic,2,31,429993.208,557,2.162446,Pl
41.403978,6,2022-09-19T00:00:00,OCI,7147,Gràcia,236700,la Vila de Gràcia,4583947.753,2022-04-10T00:00:00,Or,10,31,429454.426,558,2.156015,C
41.437482,7,2022-09-22T00:00:00,TRÀNSIT,7166,Horta-Guinardó,351901,Horta,4587667.269,2024-05-15T00:00:00,Valldaura,24,43,429489.839,559,2.156005,Pg
41.436628,7,2022-09-22T00:00:00,PATIS D'ESCOLA,7167,Horta-Guinardó,102703,Horta,4587568.258,2023-10-05T00:00:00,Doctor Letamendi,62,43,429924.266,560,2.161216,C
41.405337,6,2022-09-22T00:00:00,OCI,7168,Gràcia,50009,la Vila de Gràcia,4584093.934,,Bruniquer,45,31,429930.018,561,2.161688,C
41.405337,6,2022-09-22T00:00:00,OCI,7169,Gràcia,50009,la Vila de Gràcia,4584093.934,2022-10-19T00:00:00,Bruniquer,45,31,429930.018,562,2.161688,C
41.403224,6,2022-09-22T00:00:00,TRÀNSIT,7170,Gràcia,344101,la Vila de Gràcia,4583860.042,,Gràcia,206,31,429860.549,563,2.160884,Trav
41.424877,9,2022-04-10T00:00:00,OCI,7186,Sant Andreu,202402,la Sagrera,4586240.863,,Masadas,1,61,432302.259,564,2.189826,Pl
41.414202,10,2022-04-10T00:00:00,TRÀNSIT,7187,Sant Martí,253902,Provençals del Poblenou,4585045.207,2023-03-05T00:00:00,Perú,259,71,433436.180,565,2.203527,C
41.396696,10,2022-04-10T00:00:00,OCI,7188,Sant Martí,11200,el Parc i la Llacuna del Poblenou,4583112.595,,Almogàvers,115,66,432238.432,566,2.189413,C
41.396549,10,2022-04-10T00:00:00,OCI,7189,Sant Martí,243206,el Parc i la Llacuna del Poblenou,4583094.469,2022-10-17T00:00:00,Pamplona,84,66,432436.075,567,2.191779,C
41.386853,2,2022-06-10T00:00:00,TRÀNSIT,7226,L'Eixample,87009,la Nova Esquerra de l'Eixample,4582051.453,,Comte Borrell,243,9,428933.163,568,2.150002,C
41.380390,1,2022-10-14T00:00:00,OCI,7286,Ciutat Vella,112208,el Barri Gòtic,4581311.696,2023-09-28T00:00:00,Escudellers,48,2,431228.473,569,2.177537,C
41.406000,6,2022-10-19T00:00:00,OCI,7306,Gràcia,112004,el Camp d'en Grassot i Gràcia Nova,4584166.848,,Escorial,14,32,430009.978,570,2.162636,C
41.406000,6,2022-10-19T00:00:00,OCI,7307,Gràcia,112004,el Camp d'en Grassot i Gràcia Nova,4584166.848,2022-11-11T00:00:00,Escorial,14,32,430009.978,571,2.162636,C
41.396549,10,2022-10-21T00:00:00,OCI,7326,Sant Martí,243206,el Parc i la Llacuna del Poblenou,4583094.469,2024-03-19T00:00:00,Pamplona,84,66,432436.075,572,2.191779,C
41.382724,1,2022-10-24T00:00:00,OCI,7327,Ciutat Vella,193403,el Barri Gòtic,4581572.349,2023-10-05T00:00:00,Manuel Ribé,1,2,431065.838,573,2.175562,Plta
41.405302,6,2022-10-21T00:00:00,OCI,7328,Gràcia,167505,la Vila de Gràcia,4584089.597,2023-11-04T00:00:00,Joanic,4,31,429981.651,574,2.162306,Pl
41.390262,2,2022-10-27T00:00:00,OCI,7346,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582422.348,2023-02-10T00:00:00,Enric Granados,30,8,429704.312,575,2.159182,C
41.387891,2,2022-10-27T00:00:00,OCI,7366,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582156.721,,Enric Granados,13,8,429952.273,576,2.162178,C
41.391122,2,2022-10-27T00:00:00,OCI,7367,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582518.882,2023-10-05T00:00:00,Enric Granados,65,8,429598.374,577,2.157903,C
41.384407,1,2022-10-11T00:00:00,OCI,7406,Ciutat Vella,217603,"Sant Pere, Santa Caterina i la Ribera",4581754.130,2024-04-06T00:00:00,Montcada,6,4,431603.366,578,2.181970,Plta
41.379483,1,2022-11-11T00:00:00,OCI,7426,Ciutat Vella,224904,la Barceloneta,4581203.000,2024-01-15T00:00:00,Joan Borbó Comte Barcelona,23,3,432080.000,579,2.187732,Pg
41.396696,10,2022-11-11T00:00:00,OCI,7446,Sant Martí,11200,el Parc i la Llacuna del Poblenou,4583112.595,2022-12-22T00:00:00,Almogàvers,115,66,432238.432,580,2.189413,C
41.429785,7,2022-11-18T00:00:00,OCI,7466,Horta-Guinardó,329505,Horta,4586807.657,,Tajo,31,43,430008.932,581,2.162318,C
41.374055,3,2022-11-22T00:00:00,OCI,7486,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2022-12-22T00:00:00,Blai,41,11,430054.558,582,2.163579,C
